Generation, Population Size, Average Generation Fitness, Generation Time (ms), Solution Found
0, 500, 0.350754, 410, 0
1, 501, 0.560017, 376, 0
2, 501, 0.556413, 381, 0
3, 501, 0.557038, 284, 0
4, 501, 0.604376, 414, 0
5, 502, 0.599672, 343, 0
6, 502, 0.573464, 484, 0
7, 502, 0.531133, 348, 0
8, 503, 0.500570, 452, 0
9, 504, 0.453236, 388, 0
10, 505, 0.474396, 425, 0
11, 505, 0.415425, 279, 0
12, 505, 0.421678, 373, 0
13, 505, 0.440845, 292, 0
14, 506, 0.411815, 300, 0
15, 507, 0.436782, 484, 0
16, 507, 0.442113, 306, 0
17, 507, 0.409804, 424, 0
18, 507, 0.418314, 321, 0
19, 507, 0.372380, 411, 0
20, 508, 0.378408, 416, 0
21, 508, 0.367470, 364, 0
22, 508, 0.332503, 369, 0
23, 509, 0.341264, 416, 0
24, 510, 0.355308, 484, 0
25, 511, 0.384437, 428, 0
26, 511, 0.350931, 432, 0
27, 512, 0.311334, 444, 0
28, 513, 0.279767, 478, 0
29, 513, 0.256802, 481, 0
30, 513, 0.280450, 364, 0
31, 513, 0.265093, 473, 0
32, 513, 0.244756, 403, 0
33, 514, 0.235914, 467, 0
34, 514, 0.252283, 424, 0
35, 514, 0.258115, 417, 0
36, 514, 0.257942, 433, 0
37, 515, 0.246166, 504, 0
38, 515, 0.267070, 431, 0
39, 516, 0.239483, 402, 0
40, 517, 0.251174, 460, 0
41, 517, 0.244466, 503, 0
42, 517, 0.258110, 467, 0
43, 517, 0.251775, 513, 0
44, 518, 0.228275, 481, 0
45, 518, 0.236068, 593, 0
46, 518, 0.221934, 532, 0
47, 518, 0.230668, 470, 0
48, 518, 0.254863, 467, 0
49, 518, 0.240663, 546, 0
50, 519, 0.229306, 554, 0
51, 520, 0.237642, 525, 0
52, 520, 0.221101, 591, 0
53, 521, 0.225433, 583, 0
54, 522, 0.237454, 525, 0
55, 523, 0.221496, 521, 0
56, 523, 0.222713, 616, 0
57, 523, 0.219743, 533, 0
58, 524, 0.221280, 594, 0
59, 525, 0.227690, 613, 0
60, 526, 0.230149, 587, 0
61, 526, 0.217620, 563, 0
62, 526, 0.204997, 584, 0
63, 526, 0.224921, 606, 0
64, 527, 0.212059, 579, 0
65, 527, 0.215277, 650, 0
66, 527, 0.218649, 656, 0
67, 528, 0.218108, 617, 0
68, 528, 0.213698, 635, 0
69, 528, 0.210865, 695, 0
70, 528, 0.217863, 593, 0
71, 529, 0.219549, 593, 0
72, 530, 0.207865, 736, 0
73, 530, 0.216578, 654, 0
74, 531, 0.193387, 634, 0
75, 531, 0.211983, 614, 0
76, 531, 0.207699, 630, 0
77, 532, 0.214344, 660, 0
78, 532, 0.199968, 655, 0
79, 533, 0.213946, 558, 0
80, 534, 0.214140, 666, 0
81, 535, 0.209323, 671, 0
82, 536, 0.236120, 661, 0
83, 536, 0.212825, 737, 0
84, 537, 0.197972, 614, 0
85, 538, 0.206382, 599, 0
86, 538, 0.206700, 702, 0
87, 539, 0.228865, 656, 0
88, 540, 0.220505, 634, 0
89, 540, 0.214118, 672, 0
90, 540, 0.233347, 590, 0
91, 540, 0.224785, 635, 0
92, 541, 0.225351, 756, 0
93, 542, 0.236535, 657, 0
94, 542, 0.215568, 656, 0
95, 543, 0.205225, 674, 0
96, 544, 0.195481, 668, 0
97, 544, 0.226378, 753, 0
98, 545, 0.230458, 658, 0
99, 545, 0.211293, 696, 0
100, 545, 0.203073, 773, 0
101, 546, 0.222188, 619, 0
102, 547, 0.225811, 660, 0
103, 547, 0.219264, 767, 0
104, 547, 0.215394, 719, 0
105, 548, 0.199376, 798, 0
106, 549, 0.216098, 727, 0
107, 550, 0.206769, 642, 0
108, 551, 0.200628, 779, 0
109, 551, 0.206711, 708, 0
110, 551, 0.205910, 776, 0
111, 551, 0.224978, 719, 0
112, 552, 0.185036, 720, 0
113, 552, 0.210697, 805, 0
114, 552, 0.198571, 741, 0
115, 552, 0.217619, 826, 0
116, 552, 0.179208, 646, 0
