Generation, Population Size, Average Generation Fitness, Generation Time (ms), Solution Found, Average Choosiness
0, 500, 0.581370, 584, 0, 0.000000
1, 500, 0.691855, 675, 0, 0.000000
2, 500, 0.584183, 829, 0, 0.000000
3, 500, 0.455329, 883, 0, 0.000000
4, 500, 0.430451, 949, 0, 0.000000
5, 501, 0.431422, 879, 0, 0.000000
6, 502, 0.441104, 1054, 0, 0.000000
7, 502, 0.435382, 1048, 0, 0.000000
8, 502, 0.400036, 1002, 0, 0.000000
9, 502, 0.363505, 911, 0, 0.000000
10, 503, 0.376963, 1138, 0, 0.000000
11, 503, 0.370568, 1137, 0, 0.000000
12, 504, 0.401100, 1050, 0, 0.000000
13, 505, 0.356031, 1051, 0, 0.000000
14, 506, 0.314125, 999, 0, 0.000000
15, 506, 0.324355, 1067, 0, 0.000000
16, 507, 0.333094, 1194, 0, 0.000000
17, 507, 0.344271, 1050, 0, 0.000000
18, 507, 0.353131, 1106, 0, 0.000000
19, 508, 0.371792, 1139, 0, 0.000000
20, 508, 0.361433, 1209, 0, 0.000000
21, 509, 0.357919, 1164, 0, 0.000000
22, 509, 0.357212, 1155, 0, 0.000000
23, 509, 0.354047, 1274, 0, 0.000000
24, 509, 0.348408, 1063, 0, 0.000000
25, 510, 0.356721, 1087, 0, 0.000000
26, 510, 0.346910, 1176, 0, 0.000000
27, 510, 0.351815, 1132, 0, 0.000000
28, 511, 0.353566, 1039, 0, 0.000000
29, 511, 0.366348, 1029, 0, 0.000000
30, 511, 0.356197, 1051, 0, 0.000000
31, 512, 0.383208, 1073, 0, 0.000000
32, 512, 0.346626, 1003, 0, 0.000000
33, 512, 0.354399, 982, 0, 0.000000
34, 513, 0.357708, 1183, 0, 0.000000
35, 513, 0.359852, 1020, 0, 0.000000
36, 513, 0.364832, 1097, 0, 0.000000
37, 514, 0.363889, 1106, 0, 0.000000
38, 514, 0.355629, 1050, 0, 0.000000
39, 515, 0.361431, 1175, 0, 0.000000
40, 515, 0.374227, 1185, 0, 0.000000
41, 515, 0.365159, 1087, 0, 0.000000
42, 515, 0.376446, 1277, 0, 0.000000
43, 516, 0.360596, 1286, 0, 0.000000
44, 516, 0.360065, 1194, 0, 0.000000
45, 517, 0.360761, 1192, 0, 0.000000
46, 518, 0.363713, 1223, 0, 0.000000
47, 518, 0.382432, 1313, 0, 0.000000
48, 518, 0.363933, 1197, 0, 0.000000
49, 519, 0.368565, 1146, 0, 0.000000
50, 520, 0.361224, 1201, 0, 0.000000
51, 520, 0.351311, 1310, 0, 0.000000
52, 521, 0.360795, 1190, 0, 0.000000
53, 521, 0.357779, 1125, 0, 0.000000
54, 522, 0.359068, 1320, 0, 0.000000
55, 522, 0.361290, 1265, 0, 0.000000
56, 523, 0.369968, 1153, 0, 0.000000
57, 523, 0.376363, 942, 0, 0.000000
58, 523, 0.371218, 1230, 0, 0.000000
59, 523, 0.380248, 1210, 0, 0.000000
60, 523, 0.371707, 1263, 0, 0.000000
61, 523, 0.368926, 1214, 0, 0.000000
62, 523, 0.378771, 1254, 0, 0.000000
63, 523, 0.383656, 1172, 0, 0.000000
64, 524, 0.373100, 1040, 0, 0.000000
65, 525, 0.374069, 1148, 0, 0.000000
66, 526, 0.364496, 1267, 0, 0.000000
67, 526, 0.365101, 945, 0, 0.000000
68, 527, 0.365626, 1159, 0, 0.000000
69, 528, 0.378811, 1165, 0, 0.000000
70, 528, 0.380208, 1064, 0, 0.000000
71, 528, 0.367679, 1252, 0, 0.000000
72, 529, 0.382654, 1356, 0, 0.000000
73, 529, 0.359776, 1294, 0, 0.000000
74, 529, 0.367298, 1310, 0, 0.000000
75, 529, 0.382660, 1340, 0, 0.000000
76, 529, 0.373946, 1426, 0, 0.000000
77, 529, 0.371115, 1349, 0, 0.000000
78, 529, 0.387149, 1298, 0, 0.000000
79, 530, 0.375011, 1407, 0, 0.000000
80, 530, 0.376164, 1342, 0, 0.000000
81, 530, 0.368818, 1338, 0, 0.000000
82, 531, 0.374582, 1322, 0, 0.000000
83, 531, 0.367130, 1383, 0, 0.000000
84, 531, 0.383847, 1330, 0, 0.000000
85, 531, 0.373854, 1397, 0, 0.000000
86, 532, 0.367844, 1317, 0, 0.000000
87, 533, 0.373079, 1399, 0, 0.000000
88, 534, 0.372409, 1389, 0, 0.000000
89, 534, 0.383078, 1185, 0, 0.000000
90, 534, 0.377928, 1270, 0, 0.000000
91, 535, 0.364442, 1340, 0, 0.000000
92, 535, 0.380342, 1336, 0, 0.000000
93, 536, 0.376725, 1194, 0, 0.000000
94, 536, 0.373072, 1415, 0, 0.000000
95, 536, 0.368420, 1391, 0, 0.000000
96, 537, 0.367127, 1249, 0, 0.000000
97, 537, 0.375736, 1179, 0, 0.000000
98, 538, 0.372311, 1286, 0, 0.000000
99, 538, 0.377495, 1360, 0, 0.000000
100, 538, 0.387011, 1282, 0, 0.000000
101, 538, 0.373498, 1207, 0, 0.000000
102, 538, 0.368084, 1268, 0, 0.000000
103, 539, 0.372970, 1344, 0, 0.000000
104, 540, 0.373773, 1310, 0, 0.000000
105, 541, 0.378433, 1361, 0, 0.000000
106, 542, 0.372431, 1288, 0, 0.000000
107, 542, 0.373787, 1391, 0, 0.000000
108, 543, 0.369388, 1299, 0, 0.000000
109, 543, 0.373231, 1338, 0, 0.000000
110, 543, 0.374459, 1318, 0, 0.000000
111, 543, 0.367692, 1333, 0, 0.000000
112, 543, 0.369083, 1261, 0, 0.000000
113, 543, 0.365067, 1389, 0, 0.000000
114, 543, 0.379798, 1388, 0, 0.000000
115, 544, 0.366105, 1390, 0, 0.000000
116, 544, 0.373448, 1329, 0, 0.000000
117, 544, 0.375794, 1329, 0, 0.000000
118, 544, 0.356294, 1402, 0, 0.000000
119, 545, 0.367897, 1430, 0, 0.000000
120, 545, 0.377089, 1578, 0, 0.000000
121, 545, 0.374641, 1537, 0, 0.000000
122, 546, 0.375928, 1368, 0, 0.000000
123, 547, 0.373954, 1483, 0, 0.000000
124, 547, 0.372553, 1403, 0, 0.000000
125, 547, 0.364510, 1455, 0, 0.000000
126, 547, 0.373092, 1361, 0, 0.000000
127, 548, 0.369958, 1367, 0, 0.000000
128, 548, 0.369346, 1424, 0, 0.000000
129, 549, 0.378015, 1561, 0, 0.000000
130, 550, 0.371576, 1336, 0, 0.000000
131, 551, 0.370422, 1515, 0, 0.000000
132, 552, 0.371866, 1430, 0, 0.000000
133, 553, 0.370911, 1524, 0, 0.000000
134, 553, 0.359833, 1557, 0, 0.000000
135, 554, 0.361270, 1528, 0, 0.000000
136, 555, 0.360840, 1492, 0, 0.000000
137, 555, 0.310920, 1431, 0, 0.000000
138, 556, 0.294058, 1400, 0, 0.000000
139, 557, 0.258091, 1354, 0, 0.000000
140, 558, 0.255659, 1458, 0, 0.000000
141, 558, 0.231043, 1438, 0, 0.000000
142, 558, 0.228765, 1383, 0, 0.000000
143, 559, 0.192014, 1298, 0, 0.000000
144, 559, 0.201817, 1428, 0, 0.000000
145, 560, 0.188920, 1417, 0, 0.000000
146, 561, 0.182340, 1422, 0, 0.000000
147, 562, 0.188352, 1368, 0, 0.000000
148, 562, 0.195632, 1361, 0, 0.000000
149, 563, 0.182488, 1362, 0, 0.000000
150, 563, 0.181919, 1386, 0, 0.000000
151, 564, 0.184116, 1372, 0, 0.000000
152, 565, 0.183621, 1333, 0, 0.000000
153, 566, 0.208749, 1343, 0, 0.000000
154, 567, 0.168134, 1428, 0, 0.000000
155, 568, 0.186686, 1304, 0, 0.000000
156, 568, 0.185690, 1391, 0, 0.000000
157, 568, 0.186797, 1380, 0, 0.000000
158, 568, 0.184929, 1328, 0, 0.000000
159, 568, 0.194195, 1263, 0, 0.000000
160, 569, 0.197608, 1433, 0, 0.000000
161, 570, 0.191800, 1397, 0, 0.000000
162, 571, 0.203685, 1379, 0, 0.000000
163, 572, 0.202779, 1318, 0, 0.000000
164, 573, 0.216273, 1412, 0, 0.000000
165, 573, 0.205867, 1440, 0, 0.000000
166, 573, 0.183855, , 1, 0.000000
