Generation, Population Size, Average Generation Fitness, Generation Time (ms), Solution Found, Average Choosiness
0, 500, 25.828741, 186, 0, 28.378571
1, 138, 25.555323, 116, 0, 21.434012
2, 130, 25.731555, 133, 0, 18.298872
3, 150, 25.290005, 141, 0, 16.009103
4, 164, 25.212632, 136, 0, 15.087977
5, 166, 25.253803, 146, 0, 14.605169
6, 172, 25.495447, 157, 0, 14.617571
7, 186, 25.312101, 177, 0, 14.959720
8, 204, 24.985702, 175, 0, 15.353283
9, 202, 25.316129, 192, 0, 15.327046
10, 220, 25.646277, 216, 0, 15.227921
11, 224, 25.404437, 261, 0, 14.521556
12, 238, 25.513361, 236, 0, 15.026612
13, 252, 25.334247, 231, 0, 14.889880
14, 264, 25.333788, 239, 0, 14.671248
15, 276, 25.240244, 273, 0, 15.308813
16, 290, 25.354723, 261, 0, 15.261352
17, 288, 25.472646, 240, 0, 14.759359
18, 292, 25.606118, 256, 0, 14.453559
19, 298, 25.420115, 250, 0, 14.288069
20, 296, 25.184640, 259, 0, 14.119227
21, 296, 25.169325, 266, 0, 14.365276
22, 298, 25.451160, 258, 0, 14.736249
23, 306, 25.207029, 249, 0, 15.111610
24, 308, 25.210370, 254, 0, 14.377310
25, 300, 24.994838, 251, 0, 14.471638
26, 302, 25.106429, 265, 0, 13.952416
27, 304, 25.228744, 267, 0, 14.241112
28, 304, 25.084409, 296, 0, 14.974938
29, 330, 24.900411, 293, 0, 14.760119
30, 332, 24.763084, 300, 0, 16.242696
31, 336, 24.743480, 325, 0, 15.550133
32, 372, 24.957688, 353, 0, 15.361062
33, 382, 24.959861, 339, 0, 15.185129
34, 372, 24.801489, 383, 0, 15.083933
35, 394, 24.821535, 365, 0, 14.639117
36, 396, 24.560522, 366, 0, 15.136545
37, 384, 24.590203, 366, 0, 15.497595
38, 404, 24.611528, 378, 0, 15.437586
39, 396, 24.671452, 388, 0, 15.313117
40, 388, 24.713795, 379, 0, 14.953373
41, 390, 24.900152, 393, 0, 14.382072
42, 404, 24.900022, 383, 0, 14.338081
43, 386, 24.653154, 357, 0, 14.713678
44, 386, 24.619404, 387, 0, 15.252862
45, 422, 24.231776, 410, 0, 15.302764
46, 420, 24.584505, 404, 0, 15.280657
47, 418, 24.392467, 409, 0, 15.343782
48, 408, 24.349594, 426, 0, 14.672976
49, 428, 24.317824, 431, 0, 14.633899
50, 428, 24.040984, 427, 0, 14.070854
51, 434, 23.895406, 440, 0, 14.113017
52, 450, 23.899264, 458, 0, 13.904611
53, 462, 24.103848, 464, 0, 13.951700
54, 462, 24.038646, 474, 0, 15.162106
55, 476, 24.130802, 458, 0, 14.723921
56, 460, 24.009535, 474, 0, 14.802909
57, 474, 23.793244, 474, 0, 14.399755
58, 474, 23.946199, 486, 0, 14.949138
59, 500, 24.068945, 510, 0, 14.494010
60, 510, 23.821887, 526, 0, 14.385340
61, 526, 23.689715, 552, 0, 14.429443
62, 544, 23.755516, 563, 0, 14.516200
63, 560, 23.586779, 582, 0, 15.294368
64, 578, 23.226438, 619, 0, 15.457460
65, 594, 23.623224, 608, 0, 15.227775
66, 592, 23.069739, 627, 0, 14.727578
67, 608, 23.356326, 644, 0, 15.059396
68, 630, 23.137356, 688, 0, 14.681363
69, 642, 23.038448, 677, 0, 14.919113
70, 652, 23.179230, 744, 0, 15.095381
71, 642, 22.935543, 702, 0, 14.677377
72, 648, 22.890204, 707, 0, 15.155157
73, 656, 23.110666, 694, 0, 15.177703
74, 646, 22.396985, 719, 0, 14.964032
75, 648, 22.432083, 732, 0, 14.611808
76, 670, 22.402247, 753, 0, 14.683214
77, 676, 22.593806, 729, 0, 14.976969
78, 682, 22.646649, 751, 0, 15.250406
79, 686, 22.630841, 764, 0, 15.255018
80, 686, 22.471221, 768, 0, 15.429585
81, 696, 22.190061, 811, 0, 15.225939
82, 724, 22.349027, 798, 0, 15.160347
83, 706, 22.333458, 786, 0, 15.037636
84, 706, 22.169825, 792, 0, 14.908278
85, 730, 22.552245, 803, 0, 14.621015
86, 732, 22.402550, 833, 0, 14.957935
87, 724, 22.052572, 833, 0, 15.314358
88, 728, 22.100491, 849, 0, 15.325163
89, 738, 21.831918, 870, 0, 15.253406
90, 752, 22.039227, 883, 0, 15.160408
91, 758, 21.785088, 875, 0, 15.089207
92, 752, 21.832987, 825, 0, 15.253152
93, 748, 21.671908, 848, 0, 14.973270
94, 768, 21.625110, 903, 0, 15.151580
95, 776, 21.587204, 924, 0, 15.063343
96, 814, 21.748002, 956, 0, 15.000074
97, 818, 21.511257, 968, 0, 15.066475
98, 832, 21.464072, 958, 0, 15.421469
99, 830, 21.826129, 964, 0, 15.144135
100, 848, 21.919674, 987, 0, 15.194758
101, 864, 21.600855, 1032, 0, 15.364225
102, 898, 22.017072, 1001, 0, 15.144792
103, 920, 21.543714, 988, 0, 14.713905
104, 916, 21.404179, 1014, 0, 14.531704
105, 918, 21.573728, 1026, 0, 14.694302
106, 922, 21.572038, 1030, 0, 14.922038
107, 944, 21.050391, 1097, 0, 15.136340
108, 982, 21.299514, 1102, 0, 15.321404
109, 974, 20.924034, 1086, 0, 14.338770
110, 990, 21.428544, 1150, 0, 14.773103
111, 1000, 21.128346, , 1, 15.024913
