Generation, Population Size, Average Generation Fitness, Generation Time (ms), Solution Found
0, 500, 0.305403, 316, 0
1, 500, 0.509645, 473, 0
2, 501, 0.559346, 357, 0
3, 502, 0.464597, 377, 0
4, 503, 0.386035, 373, 0
5, 503, 0.337453, 388, 0
6, 504, 0.385291, 405, 0
7, 504, 0.324544, 403, 0
8, 504, 0.222826, 447, 0
9, 505, 0.296990, 385, 0
10, 505, 0.308893, 378, 0
11, 505, 0.204741, 393, 0
12, 505, 0.232604, 434, 0
13, 506, 0.213446, 431, 0
14, 506, 0.181726, 385, 0
15, 506, 0.195938, 476, 0
16, 506, 0.192304, 475, 0
17, 506, 0.222409, 429, 0
18, 507, 0.219110, 492, 0
19, 507, 0.188960, 490, 0
20, 508, 0.244019, 447, 0
21, 509, 0.184895, 460, 0
22, 510, 0.187408, 557, 0
23, 510, 0.197966, 489, 0
24, 511, 0.167273, 582, 0
25, 511, 0.196587, 484, 0
26, 511, 0.231625, 514, 0
27, 511, 0.192887, 522, 0
28, 511, 0.243279, 486, 0
29, 511, 0.229514, 470, 0
30, 512, 0.217998, 561, 0
31, 512, 0.181980, 515, 0
32, 513, 0.191466, 550, 0
33, 513, 0.183298, 555, 0
34, 513, 0.186240, 564, 0
35, 513, 0.195691, 473, 0
36, 514, 0.181330, 563, 0
37, 515, 0.251403, 492, 0
38, 515, 0.193010, 539, 0
39, 515, 0.249351, 542, 0
40, 515, 0.192567, 577, 0
41, 515, 0.180113, 517, 0
42, 516, 0.176009, 545, 0
43, 517, 0.232855, 504, 0
44, 517, 0.275431, 575, 0
45, 517, 0.314917, 523, 0
46, 517, 0.225573, 572, 0
47, 517, 0.241335, 622, 0
48, 518, 0.233293, 528, 0
49, 518, 0.184966, 625, 0
50, 519, 0.204341, 539, 0
51, 520, 0.289716, 579, 0
52, 520, 0.299471, 580, 0
53, 521, 0.253576, 568, 0
54, 521, 0.294205, 637, 0
55, 522, 0.239634, 625, 0
56, 522, 0.184224, 698, 0
57, 523, 0.292976, 605, 0
58, 523, 0.226368, 647, 0
59, 524, 0.180003, 653, 0
60, 524, 0.174943, 771, 0
61, 524, 0.176375, 712, 0
62, 524, 0.177345, 650, 0
63, 525, 0.226080, 748, 0
64, 525, 0.293707, 681, 0
65, 526, 0.296361, 629, 0
66, 527, 0.282468, 784, 0
67, 527, 0.256125, 693, 0
68, 527, 0.289783, 729, 0
