Generation, Population Size, Average Generation Fitness, Generation Time (ms), Solution Found
0, 500, 0.217961, 355, 0
1, 501, 0.413951, 449, 0
2, 501, 0.362225, 529, 0
3, 502, 0.371885, 552, 0
4, 503, 0.302363, 623, 0
5, 504, 0.291483, 540, 0
6, 504, 0.357462, 495, 0
7, 504, 0.363972, 574, 0
8, 505, 0.349916, 431, 0
9, 505, 0.344999, 533, 0
10, 505, 0.348130, 488, 0
11, 505, 0.354877, 496, 0
12, 506, 0.358877, 512, 0
13, 507, 0.335399, 539, 0
14, 507, 0.367742, 508, 0
15, 507, 0.352724, 588, 0
16, 507, 0.365207, 540, 0
17, 507, 0.347619, 612, 0
18, 507, 0.358990, 525, 0
19, 507, 0.311648, 684, 0
20, 507, 0.339742, 596, 0
21, 508, 0.339985, 506, 0
22, 508, 0.352869, 500, 0
23, 509, 0.356370, 582, 0
24, 510, 0.311069, 525, 0
25, 511, 0.333957, 560, 0
26, 511, 0.338370, 577, 0
27, 512, 0.299024, 664, 0
28, 512, 0.361176, 619, 0
29, 512, 0.306605, 636, 0
30, 512, 0.359077, 614, 0
31, 512, 0.316803, 689, 0
32, 512, 0.315445, 617, 0
33, 512, 0.361311, 645, 0
34, 512, 0.352085, 641, 0
35, 513, 0.318286, 707, 0
36, 513, 0.327079, 620, 0
37, 513, 0.312382, 626, 0
38, 514, 0.296890, 610, 0
39, 514, 0.353822, 639, 0
40, 514, 0.361107, 621, 0
41, 514, 0.362928, 594, 0
42, 514, 0.367795, 532, 0
43, 515, 0.365998, 616, 0
44, 515, 0.362280, 550, 0
45, 515, 0.357927, 578, 0
46, 515, 0.319175, 598, 0
47, 515, 0.351294, 554, 0
48, 515, 0.334559, 549, 0
49, 515, 0.360127, 538, 0
50, 515, 0.333941, 538, 0
51, 516, 0.315903, 512, 0
52, 517, 0.349709, 560, 0
53, 517, 0.329141, 530, 0
54, 517, 0.286180, 518, 0
55, 518, 0.355396, 546, 0
56, 518, 0.343207, 594, 0
57, 518, 0.331455, 587, 0
58, 518, 0.337392, 528, 0
59, 518, 0.301815, 615, 0
60, 519, 0.316983, 559, 0
61, 520, 0.342779, 631, 0
62, 520, 0.353718, 487, 0
63, 521, 0.351464, 497, 0
64, 522, 0.347748, 550, 0
65, 523, 0.297357, 568, 0
66, 523, 0.355262, 648, 0
67, 524, 0.336113, 634, 0
68, 525, 0.352028, 676, 0
69, 526, 0.343977, 527, 0
70, 527, 0.351567, 572, 0
71, 528, 0.337004, 561, 0
72, 529, 0.311063, 599, 0
73, 529, 0.333792, 614, 0
74, 529, 0.299645, 627, 0
75, 530, 0.325991, 609, 0
76, 531, 0.302182, 641, 0
77, 531, 0.346162, 581, 0
78, 531, 0.304271, 640, 0
79, 531, 0.306152, 641, 0
80, 532, 0.333872, 597, 0
81, 533, 0.333014, 574, 0
82, 533, 0.340140, 649, 0
83, 534, 0.336935, 517, 0
84, 535, 0.291821, 610, 0
85, 535, 0.338129, 605, 0
86, 536, 0.304353, 676, 0
87, 537, 0.347540, 562, 0
88, 537, 0.333013, 652, 0
89, 537, 0.300886, 608, 0
90, 538, 0.303904, 701, 0
91, 538, 0.349003, 574, 0
92, 539, 0.268365, 647, 0
93, 540, 0.309286, 624, 0
94, 541, 0.273584, 608, 0
95, 542, 0.349716, 669, 0
96, 543, 0.329581, 597, 0
97, 544, 0.303100, 518, 0
98, 545, 0.338583, 642, 0
99, 545, 0.282817, 579, 0
100, 546, 0.331976, 663, 0
101, 546, 0.342223, 613, 0
102, 546, 0.277878, 661, 0
103, 546, 0.338228, 572, 0
104, 546, 0.344721, 710, 0
105, 546, 0.327325, 564, 0
106, 546, 0.330852, 727, 0
107, 546, 0.289910, 629, 0
108, 547, 0.319763, 651, 0
109, 548, 0.354009, 603, 0
110, 549, 0.311030, 578, 0
111, 550, 0.330087, 633, 0
112, 551, 0.331883, 546, 0
113, 552, 0.333898, 503, 0
114, 552, 0.303785, 655, 0
115, 553, 0.344741, 691, 0
116, 553, 0.315439, 638, 0
117, 554, 0.327064, 680, 0
118, 555, 0.305727, 631, 0
119, 556, 0.286035, 715, 0
120, 556, 0.271063, 650, 0
121, 557, 0.335338, 800, 0
122, 557, 0.298928, 629, 0
123, 557, 0.303452, 701, 0
124, 557, 0.280519, 672, 0
125, 557, 0.321047, 714, 0
126, 557, 0.338116, 573, 0
127, 558, 0.352138, 682, 0
128, 559, 0.348784, 719, 0
129, 559, 0.316589, 741, 0
130, 559, 0.326598, 673, 0
131, 559, 0.301555, 729, 0
132, 559, 0.286744, 655, 0
133, 560, 0.334660, 734, 0
134, 561, 0.328357, 721, 0
135, 561, 0.306661, 675, 0
136, 561, 0.276055, 656, 0
137, 562, 0.302680, 682, 0
138, 563, 0.351207, 646, 0
139, 564, 0.354371, 675, 0
140, 564, 0.335886, 687, 0
141, 564, 0.344018, 675, 0
142, 565, 0.302074, 676, 0
143, 566, 0.303682, 653, 0
144, 567, 0.327378, 600, 0
145, 568, 0.269293, 614, 0
146, 569, 0.299856, 622, 0
147, 570, 0.348951, 680, 0
148, 571, 0.299972, 657, 0
149, 571, 0.334329, 751, 0
150, 572, 0.308441, 666, 0
151, 572, 0.312648, 586, 0
152, 573, 0.317339, 701, 0
153, 573, 0.348202, 660, 0
154, 574, 0.344896, 689, 0
155, 575, 0.299799, 696, 0
156, 575, 0.278413, 618, 0
157, 576, 0.298744, 728, 0
158, 577, 0.348209, 775, 0
159, 577, 0.272919, 724, 0
160, 577, 0.286542, 709, 0
161, 577, 0.346873, 734, 0
162, 578, 0.317245, 660, 0
163, 579, 0.326438, 734, 0
164, 579, 0.283875, 602, 0
165, 580, 0.349604, 623, 0
166, 580, 0.334087, 728, 0
167, 581, 0.313345, 672, 0
168, 582, 0.302124, 553, 0
169, 582, 0.315889, 626, 0
170, 583, 0.318394, 694, 0
171, 584, 0.287422, 685, 0
172, 584, 0.300783, 729, 0
173, 585, 0.328041, 624, 0
174, 585, 0.284719, 687, 0
175, 585, 0.300215, 696, 0
176, 585, 0.297974, 636, 0
177, 585, 0.345260, 669, 0
178, 586, 0.349689, 626, 0
179, 587, 0.310945, 697, 0
180, 588, 0.307429, 730, 0
181, 588, 0.318469, 611, 0
182, 588, 0.303588, 466, 0
183, 588, 0.357422, , 1
