Generation, Population Size, Average Generation Fitness, Generation Time (ms), Solution Found
0, 500, 0.000000, 344, 0
1, 500, 0.190867, 297, 0
2, 501, 0.037884, 307, 0
3, 501, 0.015307, 327, 0
4, 502, 0.036401, 270, 0
5, 503, 0.063643, 300, 0
6, 504, 0.043977, 230, 0
7, 504, 0.052776, 279, 0
8, 505, 0.044968, 270, 0
9, 506, 0.077973, 303, 0
10, 507, 0.070757, 290, 0
11, 508, 0.061994, 279, 0
12, 509, 0.044766, 293, 0
13, 509, 0.027529, 364, 0
14, 509, 0.031832, 300, 0
15, 510, 0.030399, 303, 0
16, 511, 0.030999, 422, 0
17, 512, 0.071950, 376, 0
18, 512, 0.069886, 455, 0
19, 512, 0.065422, 388, 0
20, 512, 0.053760, 323, 0
21, 512, 0.044486, 324, 0
22, 512, 0.039242, 295, 0
23, 513, 0.038053, 328, 0
24, 513, 0.034165, 310, 0
25, 513, 0.033672, 410, 0
26, 514, 0.028922, 326, 0
27, 515, 0.027074, 313, 0
28, 515, 0.027329, 390, 0
29, 515, 0.022454, 332, 0
30, 516, 0.023167, 370, 0
31, 517, 0.023024, 367, 0
32, 518, 0.021901, 374, 0
33, 519, 0.015923, 372, 0
34, 520, 0.019352, 359, 0
35, 520, 0.019864, 354, 0
36, 521, 0.018058, 421, 0
37, 521, 0.016857, 365, 0
38, 522, 0.015535, 383, 0
39, 522, 0.017745, 392, 0
40, 522, 0.015208, 393, 0
41, 522, 0.015068, 367, 0
42, 522, 0.013889, 443, 0
43, 522, 0.012565, 361, 0
44, 522, 0.012834, 418, 0
45, 523, 0.012944, 359, 0
46, 523, 0.011723, 383, 0
47, 523, 0.014082, 395, 0
48, 524, 0.014221, 361, 0
49, 525, 0.013806, 366, 0
50, 525, 0.010473, 393, 0
51, 525, 0.011826, 389, 0
52, 525, 0.011751, 359, 0
53, 525, 0.013758, 412, 0
54, 525, 0.011658, 356, 0
55, 525, 0.009453, 372, 0
56, 525, 0.009963, 386, 0
57, 526, 0.008523, 384, 0
58, 526, 0.009680, 359, 0
59, 527, 0.009920, 421, 0
60, 528, 0.009536, 356, 0
61, 528, 0.010283, 402, 0
62, 528, 0.008168, 355, 0
63, 529, 0.007668, 396, 0
64, 529, 0.008398, 396, 0
65, 529, 0.008027, 386, 0
66, 530, 0.008804, 371, 0
67, 531, 0.009056, 415, 0
68, 532, 0.008616, 332, 0
69, 532, 0.008594, 376, 0
70, 532, 0.006682, 382, 0
71, 533, 0.008529, 371, 0
72, 533, 0.008920, 397, 0
73, 533, 0.008542, 552, 0
74, 534, 0.008903, 368, 0
