Generation, Population Size, Average Generation Fitness, Generation Time (ms), Solution Found
0, 500, 23.474215, 495, 0
1, 501, 19.189826, 453, 0
2, 501, 16.914004, 360, 0
3, 501, 14.806233, 450, 0
4, 501, 13.762007, 395, 0
5, 501, 13.743917, 451, 0
6, 501, 13.778632, 418, 0
7, 501, 14.030757, 466, 0
8, 501, 13.502436, 470, 0
9, 501, 13.663102, 420, 0
10, 501, 13.639693, 409, 0
11, 501, 13.612305, 436, 0
12, 502, 13.335714, 513, 0
13, 503, 13.194887, 490, 0
14, 503, 12.851358, 578, 0
15, 503, 12.602529, 436, 0
16, 504, 12.583013, 463, 0
17, 504, 12.494652, 511, 0
18, 504, 12.663320, 423, 0
19, 505, 12.660952, 533, 0
20, 505, 12.300036, 402, 0
21, 506, 11.362360, 410, 0
22, 506, 12.028611, 488, 0
23, 506, 11.770735, 486, 0
24, 506, 11.520686, 557, 0
25, 506, 11.013625, 497, 0
26, 507, 11.130106, 484, 0
27, 507, 11.604209, 463, 0
28, 508, 11.553723, 484, 0
29, 508, 10.593637, 423, 0
30, 509, 9.996776, 447, 0
31, 510, 10.403809, 399, 0
32, 510, 10.433327, 460, 0
33, 511, 10.355017, 449, 0
34, 511, 9.972816, 519, 0
35, 511, 9.591880, 483, 0
36, 511, 9.702038, 509, 0
37, 512, 10.274348, 586, 0
38, 513, 9.747957, 622, 0
39, 514, 9.779027, 638, 0
40, 514, 9.325282, 514, 0
41, 514, 8.665781, 502, 0
42, 515, 8.485530, 608, 0
43, 515, 8.736890, 571, 0
44, 515, 8.460635, 567, 0
45, 516, 8.370492, 635, 0
46, 517, 8.456847, 590, 0
47, 518, 8.189848, 581, 0
48, 518, 8.643773, 629, 0
49, 519, 8.175658, 627, 0
50, 519, 8.323673, 608, 0
51, 520, 7.839475, 615, 0
52, 520, 8.236017, 748, 0
53, 521, 7.636824, 657, 0
54, 521, 8.066607, 609, 0
55, 522, 8.754189, 643, 0
56, 523, 7.515510, 617, 0
57, 524, 7.335826, 572, 0
58, 524, 7.932957, 557, 0
59, 525, 8.110584, 670, 0
60, 526, 7.597807, 723, 0
61, 526, 7.714426, 688, 0
62, 527, 7.534102, 676, 0
63, 527, 6.854110, , 1
