Generation, Population Size, Average Generation Fitness, Generation Time (ms), Solution Found, Average Choosiness
0, 500, 20.351909, 232, 0, 27.594508
1, 218, 19.007209, 208, 0, 29.007356
2, 254, 18.555230, 250, 0, 27.636890
3, 282, 19.244210, 499, 0, 27.130858
4, 324, 19.275224, 344, 0, 27.538998
5, 364, 19.479970, 361, 0, 28.169057
6, 392, 20.221583, 388, 0, 28.299995
7, 426, 20.482284, 416, 0, 28.454099
8, 462, 20.082782, 440, 0, 28.909402
9, 494, 19.429075, 445, 0, 29.902993
10, 508, 19.589379, 469, 0, 28.943271
11, 522, 19.971875, 644, 0, 29.239725
12, 552, 19.950900, 527, 0, 28.724874
13, 578, 19.489865, 534, 0, 28.286553
14, 614, 20.438556, 559, 0, 27.713286
15, 634, 20.509109, 581, 0, 27.479914
16, 640, 20.237128, 585, 0, 27.641049
17, 656, 20.756356, 805, 0, 28.672238
18, 684, 20.380562, 781, 0, 28.236223
19, 708, 20.433308, 631, 0, 28.153415
20, 704, 20.594836, 633, 0, 27.820770
21, 700, 20.545180, 640, 0, 27.787597
22, 736, 20.352685, 645, 0, 27.525138
23, 726, 20.157236, 711, 0, 28.072688
24, 772, 19.844065, 885, 0, 27.776773
25, 800, 20.229270, 708, 0, 28.304926
26, 790, 20.316750, 948, 0, 28.050328
27, 820, 20.367101, 761, 0, 28.219960
28, 848, 20.206659, 804, 0, 28.024256
29, 854, 19.277856, 980, 0, 27.957438
30, 886, 19.617969, 870, 0, 28.132880
31, 906, 19.494564, 915, 0, 27.682421
32, 958, 19.385862, 985, 0, 27.791981
33, 972, 19.816156, 1394, 0, 28.004475
34, 980, 19.113032, 1023, 0, 28.038577
35, 1004, 18.670751, 992, 0, 28.584191
36, 1020, 18.620506, 1028, 0, 29.001862
37, 1048, 18.746237, 1220, 0, 28.265045
38, 1064, 18.853012, 1141, 0, 28.787664
39, 1110, 18.906127, 1406, 0, 28.778457
40, 1194, 18.747739, 1375, 0, 28.146368
41, 1218, 18.626062, 1268, 0, 28.468342
42, 1236, 18.701075, 1376, 0, 28.537188
43, 1234, 18.364789, , 1, 28.628207
