Generation, Population Size, Average Generation Fitness, Generation Time (ms), Solution Found, Average Choosiness
0, 500, 31.610487, 97, 0, 28.682944
1, 70, 29.036162, 62, 0, 26.230469
2, 74, 28.925771, 65, 0, 29.207691
3, 76, 28.882298, 62, 0, 29.715274
4, 80, 28.795603, 58, 0, 29.882377
5, 78, 29.067004, 64, 0, 28.366147
6, 80, 28.690297, 73, 0, 26.099882
7, 86, 28.993303, 65, 0, 28.128354
8, 84, 28.599432, 70, 0, 26.399518
9, 84, 28.744617, 70, 0, 27.037439
10, 86, 28.349018, 84, 0, 26.905605
11, 90, 28.790941, 84, 0, 27.827257
12, 100, 27.993238, 89, 0, 27.486259
13, 88, 27.723480, 91, 0, 29.698575
14, 100, 28.033006, 93, 0, 28.162943
15, 102, 27.918254, 94, 0, 25.066305
16, 98, 28.203927, 99, 0, 26.789926
17, 104, 27.784345, 105, 0, 27.548691
18, 114, 27.687352, 109, 0, 28.785677
19, 120, 27.419327, 134, 0, 27.342091
20, 140, 27.504109, 156, 0, 27.534616
21, 160, 27.541304, 158, 0, 28.665257
22, 170, 26.981496, 183, 0, 27.440732
23, 190, 26.664289, 182, 0, 28.284861
24, 184, 26.490521, 197, 0, 28.501453
25, 210, 27.258742, 205, 0, 28.902904
26, 230, 27.202794, 211, 0, 28.379902
27, 230, 26.794866, 222, 0, 28.539581
28, 238, 26.806508, 232, 0, 28.700619
29, 242, 26.656943, 239, 0, 28.645456
30, 260, 26.706663, 244, 0, 28.422888
31, 258, 26.736558, 241, 0, 27.832135
32, 266, 26.056046, 267, 0, 27.696909
33, 286, 26.153074, 283, 0, 28.514738
34, 288, 26.021040, 272, 0, 27.875327
35, 290, 26.101019, 285, 0, 28.903501
36, 298, 25.855034, 272, 0, 28.449032
37, 298, 25.819739, 272, 0, 27.427200
38, 296, 25.624189, 274, 0, 28.258330
39, 290, 25.705015, 296, 0, 28.086733
40, 304, 25.672083, 279, 0, 27.720159
41, 302, 26.124508, 286, 0, 27.605305
42, 296, 26.094679, 256, 0, 28.546958
43, 288, 26.193768, 259, 0, 28.994130
44, 290, 26.504498, 259, 0, 28.170786
45, 272, 26.169096, 258, 0, 27.792932
46, 272, 26.476494, 275, 0, 28.102311
47, 280, 25.693011, 274, 0, 27.529334
48, 282, 25.601602, 290, 0, 27.892265
49, 296, 25.392895, 304, 0, 28.310869
50, 316, 26.042875, 296, 0, 29.222296
51, 320, 25.717863, 302, 0, 28.161641
52, 318, 25.225795, 318, 0, 28.554500
53, 324, 25.246060, 317, 0, 27.938245
54, 328, 25.226840, 332, 0, 27.162798
55, 344, 25.367847, 330, 0, 29.254660
56, 344, 24.661865, 332, 0, 28.739430
57, 348, 24.779092, 359, 0, 28.980924
58, 362, 24.589342, 355, 0, 28.741147
59, 362, 24.757989, 367, 0, 28.752378
60, 368, 24.694830, 380, 0, 27.830504
61, 372, 24.455251, 367, 0, 27.336194
62, 378, 24.420545, 393, 0, 27.802761
63, 384, 24.665644, 388, 0, 27.856951
