Generation, Population Size, Average Generation Fitness, Generation Time (ms), Solution Found
0, 500, 36.127912, 356, 0
1, 500, 36.176588, 347, 0
2, 500, 36.452228, 380, 0
3, 501, 36.440949, 361, 0
4, 502, 36.391995, 380, 0
5, 502, 36.311188, 331, 0
6, 502, 36.264503, 364, 0
7, 503, 36.194251, 386, 0
8, 503, 36.157362, 292, 0
9, 504, 36.268751, 317, 0
10, 504, 36.176606, 336, 0
11, 505, 36.272473, 259, 0
12, 505, 36.168666, 320, 0
13, 505, 36.242298, 350, 0
14, 506, 36.257981, 321, 0
15, 507, 36.247674, 267, 0
16, 508, 36.274999, 345, 0
17, 509, 36.481965, 357, 0
18, 509, 36.448953, 264, 0
19, 509, 36.518174, 292, 0
20, 509, 36.489781, 277, 0
21, 509, 36.475242, 238, 0
22, 509, 36.353717, 294, 0
23, 509, 36.217997, 233, 0
24, 509, 36.352594, 315, 0
25, 509, 36.105604, 218, 0
26, 510, 36.256286, 281, 0
27, 510, 36.479030, 242, 0
28, 511, 36.377848, 278, 0
29, 511, 36.396334, 270, 0
30, 512, 36.347344, 259, 0
31, 512, 36.284795, 284, 0
32, 513, 36.446506, 230, 0
33, 514, 36.475491, 257, 0
34, 514, 36.414984, 274, 0
35, 515, 36.432961, 212, 0
36, 516, 36.538353, 221, 0
37, 517, 36.504729, 286, 0
38, 517, 36.338437, 323, 0
39, 517, 36.395251, 234, 0
40, 518, 36.423204, 205, 0
41, 518, 36.398641, 309, 0
42, 518, 36.460060, 224, 0
43, 519, 36.375685, 210, 0
44, 520, 36.420987, 279, 0
45, 520, 36.426237, 256, 0
46, 521, 36.568859, 236, 0
47, 522, 36.493232, 214, 0
48, 523, 36.471498, 327, 0
49, 523, 36.428893, 304, 0
50, 523, 36.420357, 199, 0
51, 524, 36.357304, 265, 0
52, 524, 36.374445, 203, 0
53, 524, 36.427790, 238, 0
54, 525, 36.241012, 344, 0
55, 525, 36.360294, 219, 0
56, 525, 36.554784, 205, 0
57, 525, 36.516767, 219, 0
58, 526, 36.536654, 242, 0
59, 526, 36.558314, 257, 0
60, 527, 36.671197, 254, 0
61, 528, 36.644060, 249, 0
62, 528, 36.666473, 228, 0
63, 528, 36.524848, 307, 0
64, 528, 36.472235, 262, 0
65, 528, 36.593999, 234, 0
66, 528, 36.634541, 253, 0
67, 528, 36.602767, 234, 0
68, 529, 36.452424, 254, 0
69, 530, 36.386673, 199, 0
70, 530, 36.357389, 189, 0
71, 531, 36.440055, 208, 0
72, 532, 36.513163, 228, 0
73, 533, 36.347007, 271, 0
74, 534, 36.493026, 213, 0
75, 535, 36.380980, 240, 0
76, 535, 36.534143, 264, 0
77, 535, 36.430359, 256, 0
78, 536, 36.424450, 212, 0
79, 537, 36.492634, 273, 0
80, 537, 36.602220, 226, 0
81, 538, 36.593644, 240, 0
82, 539, 36.432402, 258, 0
83, 540, 36.370067, 247, 0
84, 540, 36.545657, 203, 0
85, 540, 36.534463, 223, 0
86, 540, 36.474053, 273, 0
87, 541, 36.529279, 253, 0
88, 542, 36.545368, 199, 0
89, 543, 36.246374, 211, 0
90, 544, 36.421537, 225, 0
91, 544, 36.347487, 338, 0
92, 544, 36.439742, 232, 0
93, 544, 36.388765, 203, 0
94, 544, 36.428837, 245, 0
95, 545, 36.426744, 258, 0
96, 546, 36.168210, 203, 0
97, 546, 36.319299, 198, 0
98, 547, 36.233207, 213, 0
99, 548, 36.301098, 227, 0
100, 548, 36.445858, 303, 0
101, 549, 36.522364, 189, 0
102, 550, 36.442582, 249, 0
