Generation, Population Size, Average Generation Fitness, Generation Time (ms), Solution Found
0, 500, 0.000000, 422, 0
1, 500, 0.017903, 438, 0
2, 501, 0.015814, 458, 0
3, 501, 0.008588, 480, 0
4, 501, 0.005360, 422, 0
5, 502, 0.009964, 609, 0
6, 502, 0.012118, 408, 0
7, 503, 0.008779, 597, 0
8, 504, 0.004719, 426, 0
9, 505, 0.009593, 579, 0
10, 506, 0.018187, 438, 0
11, 506, 0.015431, 580, 0
12, 507, 0.011233, 502, 0
13, 508, 0.008454, 497, 0
14, 509, 0.005823, 539, 0
15, 510, 0.013356, 540, 0
16, 511, 0.013616, 537, 0
17, 512, 0.013146, 497, 0
18, 512, 0.009298, 409, 0
19, 513, 0.006935, 556, 0
20, 513, 0.006168, 460, 0
21, 513, 0.006170, 446, 0
22, 514, 0.007595, 561, 0
23, 515, 0.008055, 503, 0
24, 515, 0.005920, 475, 0
25, 516, 0.020223, 481, 0
26, 516, 0.019713, 502, 0
27, 516, 0.018525, 477, 0
28, 516, 0.016266, 383, 0
29, 516, 0.012884, 492, 0
30, 516, 0.011643, 399, 0
31, 516, 0.011085, 477, 0
32, 516, 0.009897, 424, 0
33, 516, 0.009163, 372, 0
34, 516, 0.008833, 518, 0
35, 517, 0.009277, 416, 0
36, 518, 0.008031, 457, 0
37, 518, 0.007676, 477, 0
38, 518, 0.006811, 398, 0
39, 519, 0.007902, 407, 0
40, 520, 0.007745, 567, 0
41, 521, 0.007391, 405, 0
42, 522, 0.007232, 525, 0
43, 522, 0.006670, 384, 0
44, 522, 0.006087, 459, 0
45, 522, 0.005933, 540, 0
46, 522, 0.005532, 407, 0
47, 523, 0.005945, 469, 0
48, 524, 0.006078, 432, 0
49, 524, 0.005824, 468, 0
50, 525, 0.005697, 723, 0
51, 525, 0.010220, 534, 0
52, 525, 0.009801, 522, 0
53, 525, 0.013386, 492, 0
54, 525, 0.011433, 508, 0
55, 525, 0.018086, 542, 0
56, 525, 0.016325, 464, 0
57, 525, 0.013313, 537, 0
58, 525, 0.009732, 575, 0
59, 525, 0.007386, 617, 0
60, 526, 0.006712, 582, 0
61, 526, 0.006206, 622, 0
62, 526, 0.005962, 540, 0
63, 526, 0.006069, 581, 0
64, 526, 0.006601, 527, 0
65, 527, 0.006187, 564, 0
66, 528, 0.005842, 529, 0
67, 529, 0.005561, 607, 0
68, 529, 0.005414, 588, 0
69, 529, 0.005914, 621, 0
70, 530, 0.005518, 586, 0
71, 530, 0.005062, 566, 0
72, 530, 0.005008, 599, 0
73, 530, 0.008202, 533, 0
74, 531, 0.009618, 576, 0
75, 532, 0.008147, 544, 0
76, 532, 0.010275, 578, 0
77, 532, 0.015109, 646, 0
78, 532, 0.014676, 719, 0
79, 533, 0.017313, 610, 0
80, 534, 0.016291, 760, 0
81, 534, 0.017009, 688, 0
82, 534, 0.019733, , 1
