Generation, Population Size, Average Generation Fitness, Generation Time (ms), Solution Found, Average Choosiness
0, 500, 28.356713, 125, 0, 28.777413
1, 84, 30.382942, 82, 0, 22.690792
2, 92, 30.343377, 89, 0, 17.833005
3, 102, 30.241001, 86, 0, 15.015525
4, 96, 30.825618, 94, 0, 15.272456
5, 106, 30.907033, 98, 0, 15.567682
6, 108, 30.913141, 111, 0, 14.462383
7, 118, 30.913182, 121, 0, 14.129834
8, 128, 31.135203, 133, 0, 13.526166
9, 136, 31.358533, 152, 0, 15.136202
10, 156, 31.221890, 158, 0, 16.259498
11, 162, 31.237065, 161, 0, 14.292432
12, 172, 31.481771, 198, 0, 15.232740
13, 182, 31.748893, 199, 0, 14.291300
14, 196, 31.341554, 215, 0, 13.911538
15, 204, 30.911522, 235, 0, 14.104492
16, 210, 31.565741, 215, 0, 14.849937
17, 210, 31.239646, 224, 0, 16.029115
18, 214, 31.670516, 238, 0, 15.341099
19, 218, 31.464391, 270, 0, 14.847843
20, 236, 31.024229, 290, 0, 15.228995
21, 252, 31.463359, 316, 0, 15.581252
22, 260, 31.239477, 317, 0, 14.886846
23, 266, 31.114115, 312, 0, 14.727485
24, 266, 31.269697, 320, 0, 14.333503
25, 266, 31.959521, 316, 0, 13.498912
26, 274, 31.685286, 319, 0, 13.982715
27, 278, 31.439490, 332, 0, 13.791785
28, 284, 31.543709, 348, 0, 14.356392
29, 282, 31.593674, 357, 0, 14.564673
30, 290, 31.881138, 311, 0, 15.501009
31, 276, 31.423348, 358, 0, 15.651721
32, 294, 31.427276, 357, 0, 14.706185
33, 294, 31.598516, 359, 0, 14.730434
34, 292, 31.461413, 355, 0, 14.200241
35, 294, 31.188089, 379, 0, 14.314824
36, 318, 31.304995, 409, 0, 14.561106
37, 336, 30.849792, 427, 0, 14.649186
38, 358, 31.038968, 437, 0, 14.369380
39, 366, 30.544923, 498, 0, 14.694848
40, 400, 30.472155, 525, 0, 15.242948
41, 408, 30.190965, 500, 0, 15.406535
42, 404, 30.118225, 527, 0, 15.452516
43, 436, 29.857601, 563, 0, 15.542208
44, 472, 29.800155, 578, 0, 15.090918
45, 482, 29.228127, 600, 0, 14.677231
46, 500, 28.923048, 670, 0, 14.829513
47, 536, 28.792586, 679, 0, 14.573066
48, 556, 28.757420, 690, 0, 14.415190
49, 562, 28.300544, 694, 0, 14.941551
50, 568, 28.443739, 721, 0, 14.629919
51, 590, 28.070314, 726, 0, 14.983906
52, 594, 28.231421, 764, 0, 15.210919
53, 608, 27.470249, 729, 0, 15.417552
54, 626, 27.677559, 752, 0, 14.995925
55, 632, 27.419635, 783, 0, 15.144384
56, 646, 27.723147, 811, 0, 15.363038
57, 658, 27.888949, 836, 0, 15.333126
58, 696, 27.683905, 849, 0, 15.150297
59, 704, 27.341583, 845, 0, 15.102225
60, 714, 27.238697, 861, 0, 15.092958
61, 718, 27.610501, 869, 0, 14.696332
62, 726, 27.199188, 860, 0, 14.579702
63, 744, 27.176255, 883, 0, 14.412593
64, 770, 26.893089, 954, 0, 14.627976
65, 818, 27.053767, 994, 0, 15.080249
66, 800, 26.821435, 930, 0, 14.985817
67, 810, 27.152897, 973, 0, 15.011000
68, 818, 26.942849, 943, 0, 14.922962
69, 818, 26.657137, 1012, 0, 15.326735
70, 846, 26.672133, 1004, 0, 15.284589
71, 836, 26.738464, 976, 0, 15.158779
72, 830, 26.920494, 1027, 0, 14.994682
73, 856, 26.501640, 1026, 0, 15.116558
74, 882, 26.758636, 1027, 0, 14.914908
75, 886, 26.701294, 1028, 0, 14.584475
76, 860, 26.478878, 1010, 0, 14.805873
77, 862, 26.430478, 1048, 0, 15.356493
78, 886, 26.175319, 1074, 0, 14.948227
79, 900, 25.822504, 1098, 0, 15.151770
80, 914, 25.514786, 1122, 0, 14.866386
81, 922, 25.851883, 1058, 0, 15.233489
82, 910, 26.419182, 1079, 0, 14.832924
83, 908, 26.174991, 1059, 0, 14.579111
84, 904, 26.281339, 1033, 0, 14.778391
85, 894, 25.815026, 992, 0, 14.888949
86, 900, 25.836299, 1010, 0, 15.218876
87, 906, 26.007602, 1037, 0, 15.010301
88, 912, 26.434227, 1050, 0, 14.599185
89, 940, 26.018187, 1120, 0, 14.695562
90, 960, 25.968561, 1111, 0, 15.376393
91, 944, 25.729208, 1106, 0, 14.892752
92, 972, 25.719170, 1165, 0, 14.960524
93, 996, 26.110418, 1162, 0, 15.010456
94, 1000, 25.284077, 1168, 0, 14.826693
95, 1018, 25.854032, 1168, 0, 14.929678
96, 1012, 25.660490, 1231, 0, 15.082244
97, 1028, 25.439963, 1228, 0, 15.064843
98, 1052, 25.394676, 1267, 0, 15.099239
99, 1064, 25.441545, 1231, 0, 14.608613
100, 1062, 24.903208, 1235, 0, 14.958197
101, 1056, 25.227737, 1227, 0, 14.733821
102, 1054, 24.752328, 1237, 0, 14.531426
103, 1076, 25.197121, 1198, 0, 14.714372
104, 1058, 25.195057, 1227, 0, 15.013486
105, 1056, 25.040178, , 1, 15.033694
