Generation, Population Size, Average Generation Fitness, Generation Time (ms), Solution Found, Average Choosiness
0, 500, 28.093611, 130, 0, 27.403929
1, 104, 21.160101, 124, 0, 27.848993
2, 132, 20.398754, 122, 0, 27.641166
3, 156, 18.861081, 169, 0, 28.027720
4, 222, 18.890978, 204, 0, 27.879176
5, 244, 19.713452, 204, 0, 28.567067
6, 264, 19.723684, 232, 0, 28.609817
7, 294, 19.415817, 277, 0, 28.957713
8, 324, 19.151253, 264, 0, 28.055299
9, 340, 19.199653, 325, 0, 27.974949
10, 366, 19.506664, 327, 0, 28.183640
11, 378, 19.320728, 378, 0, 27.853051
12, 420, 19.494150, 385, 0, 28.104515
13, 450, 19.085054, 405, 0, 28.101872
14, 470, 18.959139, 458, 0, 28.145477
15, 500, 18.937360, 471, 0, 28.903174
16, 522, 18.428182, 493, 0, 28.141536
17, 550, 18.574694, 518, 0, 28.263464
18, 560, 19.328375, 499, 0, 28.389994
19, 578, 19.211263, , 1, 28.625344
