Generation, Population Size, Average Generation Fitness, Generation Time (ms), Solution Found
0, 500, 36.261173, 467, 0
1, 500, 33.467464, 548, 0
2, 501, 27.600330, 587, 0
3, 502, 21.976352, 541, 0
4, 503, 21.457646, 441, 0
5, 504, 21.207237, 580, 0
6, 504, 21.020887, 580, 0
7, 504, 19.787207, 528, 0
8, 505, 20.303531, 499, 0
9, 505, 19.939939, 590, 0
10, 505, 20.124888, 586, 0
11, 505, 20.514976, 576, 0
12, 506, 20.252634, 673, 0
13, 506, 19.844670, 507, 0
14, 506, 20.338018, 600, 0
15, 506, 20.555702, 575, 0
16, 506, 19.836219, 690, 0
17, 507, 20.436835, 543, 0
18, 507, 20.655390, 643, 0
19, 507, 20.302061, 662, 0
20, 508, 20.242557, 508, 0
21, 508, 20.527063, 575, 0
22, 508, 20.242485, 620, 0
23, 508, 20.382369, 732, 0
24, 509, 20.366443, 542, 0
25, 509, 20.240915, 565, 0
26, 509, 20.375322, 542, 0
27, 510, 20.221387, 578, 0
28, 511, 20.436199, 568, 0
29, 511, 20.084386, 694, 0
30, 511, 20.413862, 640, 0
31, 512, 19.648454, 665, 0
32, 513, 20.105720, 689, 0
33, 513, 19.972472, 651, 0
34, 513, 20.261042, 743, 0
35, 514, 19.928995, 643, 0
36, 514, 20.859476, 685, 0
37, 515, 20.079348, 684, 0
38, 515, 20.175340, 760, 0
39, 516, 20.262440, 687, 0
40, 517, 20.007375, 691, 0
41, 517, 20.340814, 659, 0
42, 518, 20.239215, 640, 0
43, 518, 19.988471, 620, 0
44, 519, 19.937245, 676, 0
45, 520, 19.904292, 674, 0
46, 521, 20.037440, 673, 0
47, 522, 20.250093, 625, 0
48, 523, 20.482491, 629, 0
49, 524, 20.267023, 652, 0
50, 524, 20.013360, 613, 0
51, 525, 20.426190, 639, 0
52, 526, 20.266589, 724, 0
53, 527, 19.943850, 669, 0
54, 527, 19.970590, 688, 0
55, 527, 19.987653, 629, 0
56, 528, 19.913831, 662, 0
57, 529, 20.044371, 590, 0
58, 529, 20.146737, 620, 0
59, 529, 19.774576, 669, 0
60, 529, 20.630783, 607, 0
61, 529, 20.071932, 730, 0
62, 529, 20.318374, 636, 0
63, 529, 19.633027, 630, 0
64, 530, 19.873291, 629, 0
65, 530, 20.236552, 658, 0
66, 531, 19.882303, 806, 0
67, 532, 20.239263, 645, 0
68, 533, 19.556864, 694, 0
69, 534, 19.632765, 650, 0
70, 534, 19.407631, 613, 0
71, 535, 19.852797, 700, 0
72, 536, 19.202286, 650, 0
73, 536, 19.590181, 602, 0
74, 536, 19.821707, 667, 0
75, 537, 19.743798, 623, 0
76, 537, 19.852164, 625, 0
77, 538, 19.663919, 554, 0
78, 538, 19.899505, 670, 0
79, 538, 19.487262, 734, 0
80, 539, 19.808939, 704, 0
81, 540, 19.354028, 584, 0
82, 541, 19.880947, 559, 0
83, 541, 20.291221, 714, 0
84, 542, 19.620764, 682, 0
85, 543, 19.768301, 665, 0
86, 543, 19.440681, 621, 0
87, 543, 19.424884, 567, 0
88, 544, 19.997989, 627, 0
89, 545, 19.629340, 663, 0
90, 546, 19.497631, 753, 0
91, 546, 19.756041, 674, 0
92, 546, 19.319979, 561, 0
93, 546, 19.519201, 584, 0
94, 546, 19.748487, 739, 0
95, 546, 19.555762, 604, 0
96, 546, 19.298132, 674, 0
