Generation, Population Size, Average Generation Fitness, Generation Time (ms), Solution Found, Average Choosiness
0, 500, 33.484043, 486, 0, 28.259030
1, 500, 33.423897, 469, 0, 21.864987
2, 500, 33.476539, 446, 0, 17.659437
3, 500, 33.516317, 424, 0, 16.040651
4, 500, 33.395619, 417, 0, 15.315722
5, 500, 33.328444, 425, 0, 15.080365
6, 500, 33.374406, 396, 0, 14.937788
7, 500, 33.350397, 389, 0, 14.870551
8, 500, 33.368013, 372, 0, 14.399504
9, 500, 33.409778, 388, 0, 14.509131
10, 500, 33.499662, 378, 0, 14.628610
11, 500, 33.421755, 372, 0, 14.489837
12, 500, 33.431945, 359, 0, 14.348996
13, 500, 33.486083, 360, 0, 14.089830
14, 500, 33.383558, 352, 0, 13.886707
15, 500, 33.331809, 339, 0, 13.933523
16, 500, 33.286450, 356, 0, 14.105568
17, 500, 33.342803, 353, 0, 14.255907
18, 500, 33.439017, 339, 0, 14.373948
19, 500, 33.421109, 349, 0, 14.500654
20, 500, 33.381205, 349, 0, 14.207163
21, 500, 33.400408, 338, 0, 14.385774
22, 500, 33.355466, 336, 0, 14.641439
23, 500, 33.379953, 327, 0, 14.271948
24, 500, 33.362130, 317, 0, 14.159672
25, 500, 33.382006, 355, 0, 14.154551
26, 500, 33.376411, 324, 0, 14.008388
27, 500, 33.310920, 337, 0, 14.125176
28, 500, 33.350501, 323, 0, 14.332871
29, 500, 33.409735, 319, 0, 13.612901
30, 500, 33.352754, 338, 0, 13.335172
31, 500, 33.346325, 321, 0, 13.884204
32, 500, 33.382486, 341, 0, 14.053386
33, 500, 33.318023, 317, 0, 14.159050
34, 500, 33.389136, 320, 0, 14.629596
35, 500, 33.351484, 311, 0, 14.529544
36, 500, 33.459201, 316, 0, 14.957865
37, 500, 33.374396, 312, 0, 14.848976
38, 500, 33.349953, 323, 0, 14.679077
39, 500, 33.373205, 303, 0, 14.863341
40, 500, 33.281236, 330, 0, 14.799768
41, 500, 33.362938, 312, 0, 14.478712
42, 500, 33.340293, 305, 0, 14.581357
43, 500, 33.427804, 305, 0, 14.985452
44, 500, 33.409023, 310, 0, 14.713476
45, 500, 33.447124, 294, 0, 14.325608
46, 500, 33.444259, 289, 0, 13.792089
47, 500, 33.392064, 303, 0, 14.139771
48, 500, 33.398520, 293, 0, 14.342322
49, 500, 33.336966, 315, 0, 13.932305
50, 500, 33.340497, 292, 0, 14.533956
51, 500, 33.241846, 301, 0, 14.648104
52, 500, 33.316366, 296, 0, 14.621944
53, 500, 33.279540, 293, 0, 14.594325
54, 500, 33.381224, 299, 0, 14.455884
55, 500, 33.334121, 298, 0, 14.456567
56, 500, 33.333811, 312, 0, 14.445321
57, 500, 33.367099, 295, 0, 14.169077
58, 500, 33.422196, 310, 0, 14.648057
59, 500, 33.373670, 286, 0, 14.013189
60, 500, 33.371205, 282, 0, 14.066534
61, 500, 33.392067, 302, 0, 14.278471
62, 500, 33.370087, 276, 0, 14.068531
63, 500, 33.405716, 288, 0, 14.462417
64, 500, 33.456223, 295, 0, 14.043510
65, 500, 33.332377, 282, 0, 14.182735
66, 500, 33.296941, 299, 0, 14.165233
67, 500, 33.339806, 283, 0, 14.289196
68, 500, 33.284609, 271, 0, 14.393618
69, 500, 33.297912, 284, 0, 13.271531
70, 500, 33.225672, 274, 0, 13.382763
71, 500, 33.326875, 283, 0, 13.918268
72, 500, 33.248539, 297, 0, 13.685454
73, 500, 33.258678, 277, 0, 13.848556
74, 500, 33.185992, 289, 0, 14.401874
75, 500, 33.196434, 265, 0, 14.347161
76, 500, 33.240318, 268, 0, 14.330316
77, 500, 33.347759, 301, 0, 14.223933
78, 500, 33.406803, 313, 0, 14.474109
79, 500, 33.366426, 291, 0, 14.263695
80, 500, 33.332630, 281, 0, 13.744856
81, 500, 33.320332, 274, 0, 13.899686
82, 500, 33.246834, 277, 0, 13.511008
83, 500, 33.202909, 289, 0, 13.713085
84, 500, 33.293705, 326, 0, 13.901455
85, 500, 33.252588, 300, 0, 14.664296
86, 500, 33.248218, 311, 0, 14.737234
87, 500, 33.203301, 287, 0, 14.349567
88, 500, 33.274020, 296, 0, 14.158319
89, 500, 33.290111, 279, 0, 14.289838
90, 500, 33.339208, 306, 0, 14.010958
91, 500, 33.289977, 288, 0, 14.015922
92, 500, 33.281598, 286, 0, 14.390866
93, 500, 33.210558, 282, 0, 14.307385
94, 500, 33.186639, 287, 0, 14.346007
95, 500, 33.210072, 288, 0, 14.592398
96, 500, 33.226229, 283, 0, 14.199099
97, 500, 33.229496, 285, 0, 13.935525
98, 500, 33.175549, 283, 0, 14.234421
99, 500, 33.291825, 295, 0, 13.766699
100, 500, 33.254864, 297, 0, 14.419724
101, 500, 33.308445, 282, 0, 14.348328
102, 500, 33.312139, 273, 0, 14.160341
103, 500, 33.342202, 295, 0, 14.170216
104, 500, 33.289009, 290, 0, 14.092960
105, 500, 33.323437, 284, 0, 14.292638
106, 500, 33.303477, 292, 0, 14.128995
107, 500, 33.222098, 288, 0, 14.237683
108, 500, 33.301829, 292, 0, 14.361638
109, 500, 33.294695, 286, 0, 14.429846
110, 500, 33.291658, 268, 0, 14.886152
111, 500, 33.208210, 283, 0, 15.139503
112, 500, 33.168401, 283, 0, 14.729631
113, 500, 33.265944, 265, 0, 14.341141
114, 500, 33.306563, 289, 0, 14.328164
115, 500, 33.282959, 291, 0, 14.719317
116, 500, 33.261067, 263, 0, 14.071095
117, 500, 33.242495, 284, 0, 14.155504
118, 500, 33.254123, 263, 0, 14.709696
119, 500, 33.351425, 278, 0, 14.385115
120, 500, 33.326492, 289, 0, 14.538886
121, 500, 33.359204, 280, 0, 14.123761
122, 500, 33.184290, 287, 0, 13.792797
123, 500, 33.257190, 288, 0, 14.213880
124, 500, 33.229645, 285, 0, 14.194366
125, 500, 33.255534, 271, 0, 13.989048
126, 500, 33.296079, 289, 0, 14.243363
127, 500, 33.331809, 291, 0, 14.239889
128, 500, 33.314460, 269, 0, 13.875055
129, 500, 33.269015, 272, 0, 14.514426
130, 500, 33.322874, 277, 0, 14.594465
131, 500, 33.317886, 286, 0, 14.315789
132, 500, 33.290880, 274, 0, 14.399394
133, 500, 33.276942, 278, 0, 14.263751
134, 500, 33.271062, 264, 0, 13.779522
135, 500, 33.255032, 287, 0, 14.451790
136, 500, 33.261396, 271, 0, 14.757088
137, 500, 33.210363, 262, 0, 14.618085
138, 500, 33.323787, 274, 0, 14.721777
139, 500, 33.316138, 275, 0, 14.350529
140, 500, 33.282278, 282, 0, 14.573961
141, 500, 33.306781, 276, 0, 14.732284
142, 500, 33.264105, 281, 0, 14.698906
143, 500, 33.275273, 277, 0, 14.492902
144, 500, 33.259285, 277, 0, 14.514776
145, 500, 33.283983, 271, 0, 14.310805
146, 500, 33.329996, 283, 0, 14.216947
147, 500, 33.365100, 282, 0, 14.203233
148, 500, 33.338599, 303, 0, 14.087846
149, 500, 33.290871, 272, 0, 14.625466
150, 500, 33.249994, 284, 0, 14.210365
151, 500, 33.283960, 281, 0, 14.134789
152, 500, 33.282830, 289, 0, 14.132342
153, 500, 33.203911, 329, 0, 13.981742
154, 500, 33.307218, 325, 0, 14.323747
155, 500, 33.329495, 292, 0, 14.704772
156, 500, 33.292148, 269, 0, 14.541196
157, 500, 33.267991, 271, 0, 14.475577
158, 500, 33.326130, 276, 0, 14.108765
159, 500, 33.292627, 274, 0, 14.377739
160, 500, 33.327764, 273, 0, 15.096732
161, 500, 33.336098, 271, 0, 14.659736
162, 500, 33.347780, 264, 0, 14.408229
163, 500, 33.295157, 309, 0, 13.852184
164, 500, 33.376365, 274, 0, 14.080777
165, 500, 33.319671, 258, 0, 14.418754
166, 500, 33.343134, 264, 0, 14.514186
167, 500, 33.310269, 251, 0, 14.345532
168, 500, 33.333294, 268, 0, 14.202287
169, 500, 33.328471, 253, 0, 14.229543
170, 500, 33.381993, 296, 0, 13.994779
171, 500, 33.400506, 283, 0, 14.870664
172, 500, 33.321177, 264, 0, 14.547267
173, 500, 33.318871, 276, 0, 14.307394
174, 500, 33.273409, 269, 0, 14.628580
175, 500, 33.287966, 246, 0, 14.446239
176, 500, 33.343681, 265, 0, 14.537322
177, 500, 33.251335, 277, 0, 14.217599
178, 500, 33.307910, 283, 0, 15.131001
179, 500, 33.281446, 268, 0, 15.235001
180, 500, 33.296965, 263, 0, 14.834239
181, 500, 33.296819, 268, 0, 14.232899
182, 500, 33.383455, 263, 0, 14.112253
183, 500, 33.348111, 303, 0, 14.117632
184, 500, 33.339914, 295, 0, 14.605714
185, 500, 33.348961, 277, 0, 14.228369
186, 500, 33.330976, 279, 0, 13.763208
187, 500, 33.331355, 314, 0, 13.610559
188, 500, 33.314319, 287, 0, 14.249368
189, 500, 33.359045, 259, 0, 13.699413
190, 500, 33.331910, 274, 0, 14.166392
191, 500, 33.299070, 285, 0, 13.751692
192, 500, 33.316703, 286, 0, 14.188992
193, 500, 33.280623, 258, 0, 13.791123
194, 500, 33.274760, 271, 0, 14.183378
195, 500, 33.256717, 264, 0, 14.017976
196, 500, 33.245044, 275, 0, 14.599547
197, 500, 33.225747, 253, 0, 14.501648
198, 500, 33.328673, 270, 0, 14.400707
