Generation, Population Size, Average Generation Fitness, Generation Time (ms), Solution Found, Average Choosiness
0, 500, 36.209017, 128, 0, 27.661610
1, 70, 33.697893, 58, 0, 30.529133
2, 70, 32.411144, 68, 0, 29.301662
3, 82, 33.492275, 83, 0, 28.927409
4, 76, 32.372598, 75, 0, 28.221324
5, 78, 31.415692, 69, 0, 28.852828
6, 70, 31.359149, 83, 0, 29.404770
7, 74, 32.121079, 69, 0, 29.129583
8, 74, 31.913039, 66, 0, 28.284660
9, 78, 31.363420, 70, 0, 29.595526
10, 78, 32.239382, 88, 0, 28.369872
11, 84, 32.682185, 75, 0, 28.984492
12, 86, 32.027201, 81, 0, 29.889388
13, 94, 32.274570, 83, 0, 30.113268
14, 98, 32.031311, 97, 0, 29.906302
15, 96, 31.601592, 82, 0, 28.734914
16, 96, 32.336766, 90, 0, 27.814131
17, 100, 31.296677, 117, 0, 28.799601
18, 104, 31.180706, 97, 0, 26.819013
19, 104, 31.579772, 119, 0, 28.668090
20, 108, 31.251517, 108, 0, 27.204674
21, 112, 31.613812, 102, 0, 27.799981
22, 108, 31.349561, 113, 0, 27.847213
23, 108, 31.141063, 95, 0, 26.538735
24, 104, 31.515709, 86, 0, 29.176664
25, 102, 30.811588, 92, 0, 27.461840
26, 96, 31.523120, 77, 0, 29.468572
27, 92, 31.588137, 76, 0, 29.235451
28, 94, 31.131952, 100, 0, 27.642774
29, 102, 31.332859, 78, 0, 28.742862
30, 100, 31.571362, 94, 0, 29.249155
31, 110, 31.636053, 106, 0, 30.970511
32, 110, 31.903093, 109, 0, 29.621618
33, 124, 30.721119, 111, 0, 28.098169
34, 128, 32.367971, 116, 0, 27.835466
35, 124, 31.059248, 116, 0, 27.885742
36, 132, 30.882549, 128, 0, 27.554998
37, 134, 31.173101, 120, 0, 27.666980
38, 140, 30.705182, 134, 0, 27.809501
39, 146, 31.172059, 127, 0, 29.063797
40, 146, 30.734105, 149, 0, 29.539683
41, 154, 30.763017, 148, 0, 30.053469
42, 160, 31.120202, 164, 0, 29.500675
43, 166, 30.548708, 162, 0, 29.464372
44, 182, 30.576003, 185, 0, 29.459469
