Generation, Population Size, Average Generation Fitness, Generation Time (ms), Solution Found
0, 500, 0.000000, 410, 0
1, 500, 0.000000, 493, 0
2, 501, 0.000000, 442, 0
3, 501, 0.000000, 490, 0
4, 501, 0.000000, 449, 0
5, 501, 0.000000, 424, 0
6, 502, 0.000000, 272, 0
7, 502, 0.000000, 245, 0
8, 502, 0.000000, 308, 0
9, 503, 0.000000, 272, 0
10, 504, 0.000000, 266, 0
11, 505, 0.000000, 332, 0
12, 506, 0.000000, 312, 0
13, 506, 0.000000, 330, 0
14, 507, 0.000000, 397, 0
15, 507, 0.000000, 348, 0
16, 508, 0.000000, 331, 0
17, 508, 0.000000, 307, 0
18, 509, 0.000000, 314, 0
19, 509, 0.000000, 319, 0
20, 509, 0.000000, 331, 0
21, 509, 0.000000, 305, 0
22, 509, 0.000000, 373, 0
23, 510, 0.000000, 279, 0
24, 511, 0.000000, 327, 0
25, 511, 0.000000, 342, 0
26, 511, 0.000000, , 1
