Generation, Population Size, Average Generation Fitness, Generation Time (ms), Solution Found
0, 500, 0.364277, 317, 0
1, 500, 0.557721, 327, 0
2, 501, 0.453126, 319, 0
3, 501, 0.367644, 298, 0
4, 502, 0.342160, 280, 0
5, 503, 0.350988, 322, 0
6, 503, 0.342210, 280, 0
7, 503, 0.375019, 316, 0
8, 504, 0.310777, 316, 0
9, 505, 0.251736, 336, 0
10, 505, 0.168624, 375, 0
11, 506, 0.171098, 322, 0
12, 507, 0.184682, 360, 0
13, 507, 0.186352, 463, 0
14, 507, 0.163908, 485, 0
15, 508, 0.152967, 462, 0
16, 508, 0.155865, 501, 0
17, 508, 0.168365, 451, 0
18, 508, 0.168953, 485, 0
19, 508, 0.177721, 456, 0
20, 508, 0.180546, 500, 0
21, 508, 0.170562, 488, 0
22, 509, 0.181610, 527, 0
23, 510, 0.170932, 466, 0
24, 511, 0.178043, 468, 0
25, 512, 0.180172, 474, 0
26, 512, 0.199137, 405, 0
27, 513, 0.201989, 389, 0
28, 514, 0.221288, 370, 0
29, 515, 0.206102, , 1
