Generation, Population Size, Average Generation Fitness, Generation Time (ms), Solution Found, Average Choosiness
0, 500, 33.447137, 117, 0, 28.727791
1, 52, 32.663346, 58, 0, 22.777728
2, 54, 32.422265, 55, 0, 19.157407
3, 54, 32.401096, 55, 0, 16.342124
4, 54, 32.222868, 54, 0, 15.261973
5, 50, 32.294063, 47, 0, 15.117775
6, 52, 32.553571, 43, 0, 14.699595
7, 52, 32.197448, 53, 0, 13.938561
8, 58, 32.031711, 50, 0, 15.585244
9, 58, 31.814301, 56, 0, 14.300332
10, 68, 31.897158, 47, 0, 13.923187
11, 68, 31.956532, 56, 0, 15.274077
12, 68, 31.791347, 50, 0, 14.625755
13, 70, 31.819611, 56, 0, 14.021523
14, 72, 31.438852, 57, 0, 12.584451
15, 74, 31.748524, 54, 0, 13.035783
16, 78, 31.580049, 64, 0, 14.166711
17, 86, 31.639811, 58, 0, 14.271321
18, 86, 31.180271, 71, 0, 14.528562
19, 92, 31.265567, 77, 0, 14.469201
20, 100, 31.796263, 74, 0, 15.976839
21, 100, 31.619024, 71, 0, 15.278265
22, 98, 31.395467, 74, 0, 14.311541
23, 104, 31.158318, 79, 0, 13.073221
24, 114, 30.625794, 86, 0, 13.295762
25, 136, 30.583066, 86, 0, 14.003174
26, 132, 30.446825, 86, 0, 13.386373
27, 134, 30.700410, 99, 0, 13.931032
28, 140, 30.188192, 101, 0, 13.664387
29, 150, 30.025902, 116, 0, 13.456919
30, 164, 30.388464, 121, 0, 14.855154
31, 168, 29.411529, 124, 0, 14.424973
32, 176, 29.288005, 134, 0, 13.986950
33, 184, 29.111319, 130, 0, 14.006842
34, 178, 28.934548, 143, 0, 14.909113
35, 192, 28.953590, 143, 0, 14.850690
36, 188, 28.517553, 149, 0, 13.965700
37, 202, 29.192743, 158, 0, 14.326808
38, 202, 29.121439, 160, 0, 15.070102
39, 208, 28.574913, 156, 0, 15.189870
40, 218, 28.446718, 164, 0, 14.577160
41, 226, 28.143435, 158, 0, 14.388080
42, 224, 27.389488, 168, 0, 14.643898
43, 242, 28.547768, 156, 0, 15.013605
44, 230, 28.723575, 159, 0, 14.680643
45, 228, 28.118056, 179, 0, 14.939789
46, 238, 28.058038, 174, 0, 14.989816
47, 236, 27.865761, 185, 0, 15.875695
48, 248, 28.149115, 182, 0, 15.469864
49, 254, 29.129572, 178, 0, 15.042929
50, 238, 28.629840, 160, 0, 15.958744
51, 236, 28.050438, 170, 0, 15.481763
52, 244, 27.888026, 176, 0, 14.458478
53, 256, 27.521058, 198, 0, 14.963426
54, 270, 26.871008, 195, 0, 15.053839
55, 280, 26.473425, 198, 0, 15.046315
56, 284, 26.505657, 204, 0, 15.410871
57, 298, 26.442289, 221, 0, 15.126037
58, 298, 26.378250, 210, 0, 16.137192
59, 310, 26.471969, 204, 0, 14.910392
60, 304, 25.977958, 215, 0, 15.336819
61, 308, 25.689655, 223, 0, 14.960542
62, 312, 26.180438, 222, 0, 15.168529
63, 314, 25.963247, 237, 0, 15.150168
64, 320, 25.867374, 238, 0, 14.921192
65, 332, 25.824823, 245, 0, 15.187707
66, 332, 25.844831, 253, 0, 14.968565
67, 342, 25.816115, 241, 0, 14.687356
68, 342, 25.593092, 239, 0, 14.307371
69, 346, 27.056036, 240, 0, 14.260613
70, 332, 26.168153, 234, 0, 14.702565
71, 338, 26.314689, 240, 0, 14.929853
72, 340, 25.547282, 273, 0, 15.618535
73, 346, 25.214748, 266, 0, 15.172691
74, 350, 24.823841, 274, 0, 14.820728
75, 364, 24.805343, 273, 0, 14.533912
76, 362, 24.432635, 279, 0, 14.517363
77, 364, 24.645516, 273, 0, 14.509296
78, 374, 24.499832, 291, 0, 14.168906
79, 384, 25.129634, 281, 0, 14.379064
80, 374, 24.958136, 293, 0, 14.812628
81, 366, 25.292680, 274, 0, 15.362143
82, 364, 25.320248, 267, 0, 15.262402
83, 362, 24.552591, 274, 0, 15.062320
84, 362, 24.521351, 262, 0, 14.889005
85, 354, 24.984889, 251, 0, 14.813751
86, 352, 24.872309, 260, 0, 15.467089
87, 342, 24.775692, 262, 0, 14.554459
88, 340, 25.275902, 241, 0, 15.383587
89, 336, 24.404442, 254, 0, 14.850245
90, 346, 24.664431, 252, 0, 14.555902
91, 342, 24.142266, 258, 0, 14.148370
92, 346, 24.636167, 270, 0, 14.492599
93, 364, 25.025054, 277, 0, 14.374143
94, 354, 24.360137, 274, 0, 14.987115
95, 362, 24.525187, 293, 0, 14.887943
96, 362, 24.662845, 274, 0, 14.307562
97, 358, 24.946071, 272, 0, 14.357467
98, 356, 24.831191, 294, 0, 13.698018
99, 362, 24.417280, 290, 0, 13.811781
100, 384, 24.246356, 298, 0, 13.915176
101, 380, 24.640081, 308, 0, 14.380581
102, 376, 24.581694, 292, 0, 14.706543
103, 380, 24.985648, 286, 0, 14.433508
104, 378, 25.303521, 282, 0, 14.463381
105, 370, 25.007074, 272, 0, 13.966747
106, 358, 24.782683, 256, 0, 15.159455
107, 356, 25.443239, 267, 0, 14.710970
108, 348, 25.417045, 264, 0, 14.744458
109, 354, 25.478455, 271, 0, 14.591558
110, 344, 25.004498, 270, 0, 14.428925
111, 350, 24.614726, 276, 0, 14.529751
112, 366, 23.727708, 296, 0, 13.824503
113, 366, 23.943082, 282, 0, 14.538048
114, 368, 24.625401, 263, 0, 14.516110
115, 350, 24.462494, 285, 0, 14.849446
116, 366, 23.760527, 299, 0, 14.460872
117, 374, 23.762154, 298, 0, 14.274729
118, 380, 24.447351, 291, 0, 15.117031
119, 370, 24.734858, 302, 0, 15.294929
120, 378, 24.382829, 318, 0, 14.910557
121, 384, 23.923421, 300, 0, 14.300737
122, 376, 23.779693, 307, 0, 13.481472
123, 374, 25.342024, 305, 0, 13.858198
124, 364, 24.623523, 307, 0, 14.044735
125, 370, 24.772354, 310, 0, 13.566049
126, 374, 24.198680, 312, 0, 14.175800
127, 366, 24.405952, 300, 0, 14.683491
128, 360, 24.283771, 315, 0, 14.503246
129, 368, 24.333839, 347, 0, 14.536806
130, 398, 23.842017, 338, 0, 14.056423
131, 396, 24.137157, 341, 0, 14.964480
132, 408, 24.186166, 346, 0, 15.348541
133, 410, 24.111509, 362, 0, 14.837450
134, 410, 24.062344, 360, 0, 14.799832
135, 430, 24.576403, 368, 0, 14.461796
136, 430, 24.526650, 364, 0, 14.686680
137, 438, 24.182367, 394, 0, 14.800931
138, 450, 23.469327, 383, 0, 14.879022
139, 452, 24.184485, 384, 0, 14.739829
140, 450, 24.117391, 420, 0, 14.471147
141, 458, 23.982398, 387, 0, 14.333534
142, 448, 24.083998, 393, 0, 14.355534
143, 454, 23.597714, 410, 0, 14.726824
144, 470, 23.066576, 418, 0, 14.360883
145, 480, 24.048152, 429, 0, 14.968873
146, 484, 23.447735, , 1, 14.463662
