Generation, Population Size, Average Generation Fitness, Generation Time (ms), Solution Found, Average Choosiness
0, 500, 32.449434, 182, 0, 28.495249
1, 116, 32.351124, 106, 0, 29.523890
2, 140, 31.352870, 151, 0, 28.179407
3, 160, 31.543403, 142, 0, 28.113763
4, 174, 30.161116, 167, 0, 28.289725
5, 188, 30.296829, 175, 0, 28.633713
6, 208, 30.418735, 207, 0, 28.623951
7, 232, 30.047743, 233, 0, 27.516683
8, 252, 29.149083, 249, 0, 27.889891
9, 276, 29.807990, 254, 0, 28.254856
10, 284, 29.621831, 259, 0, 28.967717
11, 288, 29.487651, 287, 0, 28.560778
12, 316, 29.719269, 302, 0, 27.754000
13, 340, 29.643069, 299, 0, 27.740986
14, 340, 29.314584, 326, 0, 28.345396
15, 344, 29.217384, 329, 0, 28.124259
16, 362, 29.007373, 347, 0, 27.847376
17, 386, 29.097614, 377, 0, 28.280986
18, 414, 28.878477, 383, 0, 28.460553
19, 416, 29.119733, 383, 0, 27.957493
20, 424, 28.741556, 408, 0, 28.022271
21, 450, 28.771674, 412, 0, 28.452408
22, 464, 28.826518, 441, 0, 27.660071
23, 496, 28.902599, 476, 0, 28.158948
24, 524, 28.790439, 479, 0, 28.433055
25, 532, 28.995151, 488, 0, 29.025174
26, 548, 28.715247, 512, 0, 28.726204
27, 554, 28.705337, 514, 0, 27.722073
28, 564, 28.344464, 511, 0, 27.588072
29, 574, 28.443231, 545, 0, 27.628183
30, 598, 28.251867, 545, 0, 27.941696
31, 614, 28.498736, 562, 0, 27.580484
32, 638, 28.359652, 552, 0, 28.112844
33, 644, 28.619282, 551, 0, 27.995747
34, 646, 28.859631, 544, 0, 28.078055
35, 648, 28.513019, 548, 0, 27.780889
36, 648, 28.875998, 548, 0, 27.605538
37, 634, 28.401430, 517, 0, 27.605100
38, 622, 28.499109, 524, 0, 28.393895
39, 628, 28.174156, 553, 0, 28.134380
40, 638, 28.151182, 555, 0, 28.532074
41, 652, 28.087026, 588, 0, 28.255633
42, 676, 28.375215, 575, 0, 28.926184
43, 662, 28.318572, 582, 0, 28.366830
44, 674, 27.988860, 569, 0, 28.110246
45, 678, 28.048555, 578, 0, 28.433594
46, 674, 28.070171, 597, 0, 28.960454
47, 700, 27.962245, 620, 0, 29.020993
48, 702, 28.005605, 610, 0, 29.062329
49, 716, 27.926053, 647, 0, 28.995804
50, 734, 28.118147, 632, 0, 28.367681
51, 736, 28.124867, 637, 0, 28.364962
52, 754, 27.865848, 666, 0, 27.875806
53, 774, 27.442397, 652, 0, 27.725965
54, 774, 27.765381, 649, 0, 28.619886
55, 780, 27.538803, 674, 0, 28.317331
56, 782, 27.802624, 637, 0, 28.080609
57, 772, 27.712465, 687, 0, 28.076458
58, 780, 27.636039, 630, 0, 28.387581
59, 776, 27.656429, 672, 0, 27.917162
60, 800, 27.511982, 664, 0, 28.320812
61, 804, 27.438313, 678, 0, 28.427381
62, 796, 27.505899, 678, 0, 28.189450
63, 806, 27.483549, 688, 0, 27.895451
64, 802, 27.512957, 693, 0, 28.420592
65, 832, 27.107985, 679, 0, 28.399698
66, 818, 27.145692, 683, 0, 28.371956
67, 816, 26.719807, 671, 0, 28.137975
68, 836, 26.740820, 735, 0, 28.081689
69, 864, 26.546429, 754, 0, 28.622013
70, 882, 26.327448, 749, 0, 27.991172
71, 900, 26.720511, 754, 0, 28.203315
72, 918, 26.536787, 774, 0, 27.930991
73, 940, 27.017246, 742, 0, 28.142564
74, 910, 26.529279, 772, 0, 28.028143
75, 962, 26.372783, 757, 0, 28.178913
76, 952, 26.495216, 762, 0, 27.797045
77, 974, 26.148554, 799, 0, 28.001981
78, 980, 26.261662, 792, 0, 27.860729
79, 984, 26.263323, 804, 0, 28.338934
80, 1006, 26.131065, 806, 0, 28.874123
81, 986, 25.940086, 801, 0, 28.553900
82, 996, 26.117505, 779, 0, 28.414252
83, 980, 26.005515, 778, 0, 28.331552
84, 1000, 26.479610, 798, 0, 28.295456
85, 1002, 26.492846, 799, 0, 27.948188
86, 1002, 26.561176, 802, 0, 27.711482
87, 984, 26.527772, 797, 0, 28.163005
88, 1002, 26.345070, 816, 0, 28.305618
89, 1022, 26.314957, 802, 0, 28.218883
90, 994, 26.412621, 791, 0, 28.622006
91, 1000, 26.703530, 795, 0, 28.007424
92, 996, 26.368146, 776, 0, 27.884877
93, 988, 26.231547, 795, 0, 28.170863
94, 990, 26.348625, 808, 0, 27.732191
95, 1008, 26.718323, 794, 0, 27.890230
96, 984, 26.321798, 790, 0, 28.038897
97, 996, 26.075566, 774, 0, 27.995630
98, 958, 25.950794, 765, 0, 28.062616
99, 966, 26.029707, 781, 0, 27.439859
100, 982, 26.270683, 807, 0, 27.813145
101, 1002, 26.018729, 806, 0, 27.464811
102, 996, 25.953967, 820, 0, 27.766410
103, 1018, 26.089917, 823, 0, 27.700986
104, 1020, 26.043755, 835, 0, 27.932281
105, 1004, 26.186157, 827, 0, 28.159286
106, 1000, 26.279880, 837, 0, 28.280576
107, 1008, 26.119389, 821, 0, 28.719652
108, 1018, 26.114833, 826, 0, 27.897895
109, 1002, 26.288834, 793, 0, 28.707531
110, 996, 26.277151, 824, 0, 28.171519
111, 1012, 26.100225, 854, 0, 28.019529
112, 1026, 25.780976, 847, 0, 28.199337
113, 1030, 25.745254, 904, 0, 28.825971
114, 1068, 26.034081, 853, 0, 28.245865
115, 1058, 25.636056, 884, 0, 28.526683
116, 1074, 25.781026, 888, 0, 28.352668
117, 1050, 25.659509, 872, 0, 27.426315
118, 1030, 25.912413, 912, 0, 28.508477
119, 1058, 25.679800, 926, 0, 27.810958
120, 1072, 25.625489, 910, 0, 28.049795
121, 1066, 25.698170, 917, 0, 28.264852
122, 1064, 25.452201, 903, 0, 28.383122
123, 1046, 25.663958, 905, 0, 28.579911
124, 1034, 25.801987, 841, 0, 28.542449
125, 1016, 25.187123, 874, 0, 28.586703
126, 1040, 25.750463, 898, 0, 28.314260
127, 1060, 25.785569, 904, 0, 28.169950
128, 1076, 25.742810, 911, 0, 27.768708
129, 1078, 25.656372, 918, 0, 28.208909
130, 1064, 25.988952, 925, 0, 28.382418
131, 1066, 25.764943, 918, 0, 28.231171
132, 1054, 25.868267, 919, 0, 28.440345
133, 1058, 25.400510, 924, 0, 28.074767
134, 1040, 25.578243, 889, 0, 28.143271
135, 1038, 25.689993, 908, 0, 28.857606
136, 1032, 25.637731, 891, 0, 28.576252
137, 1030, 25.646598, 883, 0, 28.429812
138, 1028, 25.432957, 893, 0, 28.056481
139, 1050, 25.512493, 927, 0, 27.844233
140, 1074, 25.761918, 882, 0, 28.096643
141, 1058, 25.612901, 909, 0, 28.556354
142, 1040, 25.402887, 855, 0, 29.070443
143, 1024, 25.892593, 823, 0, 28.755183
144, 1006, 25.801876, 849, 0, 28.326392
145, 1024, 25.936125, 876, 0, 27.881197
146, 1036, 25.785180, 860, 0, 27.802410
147, 1034, 25.746392, 869, 0, 27.595987
148, 1038, 25.660497, 843, 0, 27.417843
149, 1018, 25.461665, 871, 0, 27.846160
150, 1034, 25.630266, 852, 0, 27.411705
151, 1030, 25.691334, 852, 0, 27.093538
152, 1026, 25.387401, 853, 0, 27.523433
153, 1048, 25.555772, 859, 0, 27.826944
154, 1060, 25.741919, 842, 0, 28.128593
155, 1042, 25.553627, 853, 0, 28.059405
156, 1042, 25.733633, 850, 0, 28.214768
157, 1046, 25.670972, 881, 0, 28.024396
158, 1066, 25.780330, 873, 0, 28.053580
159, 1060, 25.756438, 885, 0, 28.039954
160, 1046, 25.778968, 901, 0, 28.249308
161, 1056, 25.566434, 901, 0, 28.586923
162, 1070, 25.653879, 894, 0, 28.607972
163, 1054, 25.653287, 894, 0, 28.185635
164, 1068, 25.506238, 867, 0, 27.698599
165, 1042, 25.540981, 860, 0, 27.989351
166, 1050, 25.579292, 847, 0, 27.786067
167, 1038, 26.003436, 849, 0, 27.566280
168, 1036, 25.498120, 853, 0, 28.141071
169, 1030, 25.543440, 887, 0, 28.153780
170, 1038, 25.751256, 878, 0, 27.967233
171, 1048, 25.633649, 918, 0, 28.057086
172, 1070, 25.645041, 943, 0, 27.884382
173, 1104, 25.166977, 922, 0, 28.140911
174, 1078, 25.394204, 902, 0, 27.884807
175, 1086, 24.933646, 913, 0, 27.935878
176, 1074, 25.004723, 877, 0, 28.301659
177, 1048, 25.442766, 882, 0, 28.045329
178, 1060, 25.429709, 911, 0, 27.992493
179, 1052, 25.548381, 895, 0, 27.699700
180, 1082, 25.683646, 917, 0, 28.209961
181, 1070, 25.493887, 919, 0, 28.677330
182, 1096, 25.426602, 924, 0, 28.506738
183, 1074, 25.635406, 906, 0, 28.480876
184, 1056, 25.445910, 898, 0, 28.740280
185, 1060, 25.251646, 879, 0, 28.134540
186, 1042, 25.345592, 886, 0, 27.985090
187, 1042, 25.488009, 886, 0, 27.861403
188, 1056, 25.291126, 926, 0, 27.900974
189, 1080, 25.440941, 922, 0, 28.253030
190, 1084, 25.011118, 956, 0, 28.173790
191, 1084, 25.078187, 962, 0, 28.404764
