Generation, Population Size, Average Generation Fitness, Generation Time (ms), Solution Found, Average Choosiness
0, 500, 9.167499, 313, 0, 27.624207
1, 228, 10.495872, 216, 0, 27.927592
2, 256, 10.543100, 241, 0, 26.986461
3, 276, 10.804278, 257, 0, 27.147295
4, 294, 10.739387, 291, 0, 26.873198
5, 338, 10.921330, 293, 0, 27.323795
6, 358, 11.031764, 608, 0, 26.726215
7, 354, 10.947905, 328, 0, 27.558269
8, 366, 10.693014, 340, 0, 27.482255
9, 384, 11.146220, 341, 0, 27.825435
10, 410, 11.236370, 376, 0, 28.325938
11, 438, 11.217474, 446, 0, 27.913501
12, 444, 11.525337, 422, 0, 28.518383
13, 482, 11.547220, 678, 0, 28.224650
14, 500, 11.680855, 474, 0, 27.716889
15, 534, 11.405457, 583, 0, 27.784922
16, 566, 11.511782, 529, 0, 27.755318
17, 588, 11.578140, 543, 0, 27.960696
18, 614, 11.756936, 889, 0, 27.736866
19, 660, 11.774779, 624, 0, 27.948285
20, 704, 11.842478, 630, 0, 28.305019
21, 718, 11.904847, 725, 0, 28.489103
22, 736, 12.335306, 926, 0, 28.675322
23, 760, 12.328511, 812, 0, 28.712252
24, 794, 12.150399, 775, 0, 28.600975
25, 830, 12.210678, 805, 0, 28.217067
26, 838, 12.433572, 966, 0, 28.398833
27, 858, 12.609966, 796, 0, 28.198585
28, 882, 12.874890, 863, 0, 28.140243
29, 928, 13.069548, 1100, 0, 27.938834
30, 960, 13.142828, 1011, 0, 28.563393
31, 976, 12.980400, 943, 0, 28.277949
32, 994, 13.220586, 1304, 0, 27.961451
33, 1052, 13.298329, 1086, 0, 27.883398
34, 1076, 13.510553, 1030, 0, 28.190503
35, 1112, 13.640267, 1400, 0, 28.084995
36, 1144, 13.586419, 1184, 0, 28.271327
37, 1164, 13.563489, 1355, 0, 28.323038
38, 1176, 13.875941, 1178, 0, 28.086540
39, 1184, 14.175576, 1364, 0, 28.170083
40, 1214, 14.161032, 1235, 0, 27.855516
41, 1256, 14.259197, 1277, 0, 28.790729
42, 1278, 14.444264, 1433, 0, 28.020937
43, 1284, 14.775510, 1273, 0, 28.096070
44, 1312, 14.624012, 1525, 0, 28.165994
45, 1344, 14.626321, 1260, 0, 28.423258
46, 1352, 14.650635, 1675, 0, 28.479529
47, 1372, 14.883492, 1387, 0, 28.773705
48, 1388, 14.932765, 1564, 0, 28.727671
49, 1402, 15.079882, 1349, 0, 28.286649
50, 1420, 15.208387, 1630, 0, 28.198991
51, 1414, 15.063300, 1554, 0, 28.327327
52, 1448, 15.058011, 1457, 0, 28.556175
53, 1460, 15.042740, 1601, 0, 28.456859
54, 1444, 15.300124, 1466, 0, 28.485776
55, 1460, 14.935787, 1701, 0, 28.445929
56, 1474, 15.075617, 1389, 0, 28.273167
57, 1484, 15.203250, 1783, 0, 28.577582
58, 1506, 15.197892, 1557, 0, 28.069994
59, 1524, 15.201797, 1722, 0, 27.884775
60, 1532, 15.268597, 1475, 0, 28.069225
61, 1526, 15.574464, 1676, 0, 28.623609
62, 1510, 15.533153, 1591, 0, 28.797983
63, 1510, 15.359896, 1511, 0, 28.227132
64, 1512, 15.338979, 1668, 0, 28.481018
65, 1520, 15.306254, 1535, 0, 28.500079
66, 1528, 15.107999, 1478, 0, 28.285095
67, 1540, 15.238380, 1709, 0, 28.223781
68, 1540, 15.248998, 1445, 0, 28.329193
69, 1518, 15.520227, 1756, 0, 28.451857
70, 1538, 15.209878, 1467, 0, 27.990860
71, 1528, 15.168917, 1700, 0, 28.509400
72, 1518, 15.264544, 1508, 0, 28.531214
73, 1526, 15.504105, 1744, 0, 28.437868
74, 1548, 15.598827, 1790, 0, 27.985818
75, 1562, 15.428870, 1475, 0, 27.722334
76, 1592, 15.396223, 1790, 0, 28.348808
77, 1590, 15.575432, 1590, 0, 28.196029
78, 1614, 15.590943, 1756, 0, 28.399503
