Generation, Population Size, Average Generation Fitness, Generation Time (ms), Solution Found
0, 500, 21.652909, 438, 0
1, 501, 21.812827, 470, 0
2, 501, 22.039811, 437, 0
3, 502, 22.025898, 447, 0
4, 502, 21.931240, 326, 0
5, 503, 22.032553, 476, 0
6, 504, 22.102188, 368, 0
7, 505, 22.167658, 430, 0
8, 506, 22.063427, 470, 0
9, 506, 22.086319, 405, 0
10, 506, 21.872502, 287, 0
11, 507, 21.721374, 355, 0
12, 508, 21.730222, 418, 0
13, 509, 21.736365, 285, 0
14, 509, 21.775181, 373, 0
15, 510, 21.671173, 449, 0
16, 511, 21.322349, 310, 0
17, 511, 21.195236, 380, 0
18, 511, 21.270070, 388, 0
19, 512, 21.292278, 251, 0
20, 513, 21.104909, 439, 0
21, 514, 21.238170, 303, 0
22, 515, 21.230863, 339, 0
23, 515, 21.078953, 265, 0
24, 515, 20.958530, 367, 0
25, 516, 20.825451, 253, 0
26, 517, 20.746805, 278, 0
27, 518, 20.496035, 241, 0
28, 519, 20.653423, 281, 0
29, 519, 20.674248, 333, 0
30, 520, 20.949913, 378, 0
31, 521, 21.149517, 262, 0
32, 522, 21.001815, 333, 0
33, 522, 21.073900, 256, 0
34, 523, 20.991228, 379, 0
35, 523, 21.011893, 234, 0
36, 523, 20.660759, 253, 0
37, 523, 20.536922, 216, 0
38, 523, 20.751193, 299, 0
39, 524, 20.940644, 322, 0
40, 524, 20.470698, 242, 0
41, 524, 20.771017, 297, 0
42, 524, 20.627059, 261, 0
43, 524, 20.760984, 303, 0
44, 524, 20.535673, 254, 0
45, 524, 20.773209, 251, 0
46, 524, 20.636996, 310, 0
47, 525, 20.876787, 317, 0
48, 525, 20.583997, 303, 0
49, 526, 20.950566, 281, 0
50, 526, 20.883152, 309, 0
51, 526, 20.745047, 264, 0
52, 526, 20.631619, 294, 0
53, 526, 20.853449, 286, 0
54, 526, 20.742602, 216, 0
55, 527, 20.617969, 298, 0
56, 527, 20.796412, 240, 0
57, 527, 20.700308, 250, 0
58, 528, 20.657082, 205, 0
59, 529, 20.756432, 298, 0
60, 529, 20.925686, 296, 0
61, 530, 20.804116, 228, 0
62, 530, 20.796822, 358, 0
63, 530, 20.600159, 270, 0
64, 530, 20.613576, 331, 0
65, 530, 20.340066, 275, 0
66, 531, 20.341374, 235, 0
67, 532, 20.793789, 260, 0
68, 532, 20.842536, 233, 0
69, 532, 20.561539, 265, 0
70, 532, 20.424053, 252, 0
71, 532, 20.507241, 249, 0
72, 533, 20.486030, 201, 0
73, 534, 20.614396, 256, 0
74, 534, 20.727941, , 1
