Generation, Population Size, Average Generation Fitness, Generation Time (ms), Solution Found, Average Choosiness
0, 500, 28.100990, 203, 0, 28.792924
1, 182, 25.346877, 188, 0, 28.296409
2, 230, 24.775240, 252, 0, 28.061390
3, 290, 23.730872, 365, 0, 29.216119
4, 358, 23.050252, 386, 0, 28.849026
5, 434, 23.008213, 614, 0, 28.497118
6, 486, 23.080806, 449, 0, 29.012141
7, 506, 22.768112, 523, 0, 29.225730
8, 536, 22.630831, 494, 0, 28.301645
9, 578, 22.258674, 559, 0, 28.553020
10, 614, 22.194572, 699, 0, 27.986930
11, 664, 22.356409, 634, 0, 29.018641
12, 664, 22.401289, 673, 0, 28.630867
13, 706, 22.152987, 650, 0, 28.091118
14, 768, 21.973325, 872, 0, 27.352812
15, 768, 21.927291, 787, 0, 27.903448
16, 808, 21.454373, 761, 0, 28.429882
17, 844, 21.651746, 1004, 0, 28.167312
18, 902, 21.298028, 914, 0, 28.547173
19, 924, 21.823841, 879, 0, 28.416391
20, 986, 21.709508, 1197, 0, 28.648456
21, 1050, 22.236539, 1131, 0, 28.726929
22, 1096, 21.766083, 1387, 0, 28.724952
23, 1172, 21.566148, 1280, 0, 28.383234
24, 1242, 21.189722, 1488, 0, 28.478795
25, 1308, 20.927899, 1418, 0, 28.416148
26, 1346, 21.207145, 1505, 0, 28.336317
27, 1338, 20.941503, 1440, 0, 27.932909
28, 1374, 20.591513, 1590, 0, 28.170006
29, 1438, 20.786262, 1697, 0, 27.946746
30, 1480, 20.535064, 1651, 0, 28.323472
31, 1488, 20.455248, 1787, 0, 28.364837
32, 1530, 20.661583, 1855, 0, 27.990954
33, 1528, 20.306503, 1846, 0, 28.028724
34, 1578, 20.397719, 1883, 0, 28.046065
35, 1602, 20.722990, 1940, 0, 28.382781
36, 1606, 20.430493, 1927, 0, 28.206752
37, 1630, 20.512399, 2008, 0, 28.221862
38, 1674, 20.636402, 2301, 0, 28.317850
39, 1676, 20.729162, 2438, 0, 28.377403
40, 1674, 20.729776, 2093, 0, 28.099155
41, 1714, 20.801550, 2157, 0, 28.269168
42, 1742, 20.464317, 2220, 0, 28.120860
43, 1774, 20.906557, 2298, 0, 28.341217
44, 1802, 20.463592, 2256, 0, 27.873368
45, 1804, 20.889878, 2188, 0, 28.024550
46, 1858, 20.710786, 2446, 0, 27.994566
47, 1896, 20.692113, 2472, 0, 27.807320
48, 1940, 20.741959, 2474, 0, 27.832619
49, 1936, 20.616200, 2616, 0, 28.227122
50, 1980, 20.373445, 2564, 0, 27.874836
51, 2000, 20.818626, 2516, 0, 28.106243
52, 2012, 20.420051, 2688, 0, 27.931155
53, 2058, 20.550326, 2741, 0, 28.068183
54, 2106, 20.668842, 2861, 0, 28.726842
55, 2148, 20.643865, , 1, 28.597318
