Generation, Population Size, Average Generation Fitness, Generation Time (ms), Solution Found
0, 500, 0.000000, 324, 0
1, 501, 0.000000, 369, 0
2, 501, 0.000000, 318, 0
3, 502, 0.000000, 225, 0
4, 503, 0.000000, 253, 0
5, 504, 0.000000, 192, 0
6, 504, 0.000000, 216, 0
7, 505, 0.000000, 227, 0
8, 506, 0.000000, 275, 0
9, 507, 0.000000, 222, 0
10, 507, 0.000000, 221, 0
11, 508, 0.000000, 289, 0
12, 508, 0.000000, 241, 0
13, 509, 0.000000, 239, 0
14, 509, 0.000000, 231, 0
15, 510, 0.000000, 281, 0
16, 511, 0.000000, 253, 0
17, 511, 0.000000, 241, 0
18, 511, 0.000000, 310, 0
19, 511, 0.000000, 279, 0
20, 511, 0.000000, 270, 0
21, 511, 0.000000, 321, 0
22, 512, 0.000000, 260, 0
23, 513, 0.000000, 239, 0
24, 514, 0.000000, 306, 0
25, 515, 0.000000, 278, 0
26, 515, 0.000000, 264, 0
27, 516, 0.000000, 310, 0
28, 516, 0.000000, 265, 0
29, 517, 0.000000, 275, 0
30, 517, 0.000000, 300, 0
31, 518, 0.000000, 294, 0
32, 519, 0.000000, 279, 0
33, 520, 0.000000, 342, 0
34, 521, 0.000000, 301, 0
35, 522, 0.000000, 311, 0
36, 522, 0.000000, 352, 0
37, 523, 0.000000, 309, 0
38, 523, 0.000000, 379, 0
39, 524, 0.000000, 314, 0
40, 525, 0.000000, 292, 0
41, 526, 0.000000, 342, 0
42, 526, 0.000000, 304, 0
43, 526, 0.000000, 284, 0
44, 526, 0.000000, 336, 0
45, 527, 0.000000, 291, 0
46, 527, 0.000000, 279, 0
47, 527, 0.000000, 322, 0
48, 528, 0.000000, 290, 0
49, 529, 0.000000, 295, 0
50, 529, 0.000000, 315, 0
51, 530, 0.000000, 289, 0
52, 531, 0.000000, 326, 0
53, 532, 0.000000, 291, 0
54, 532, 0.000000, 296, 0
55, 532, 0.000000, 346, 0
56, 533, 0.000000, 303, 0
57, 534, 0.000000, 294, 0
58, 534, 0.000000, 366, 0
