Generation, Population Size, Average Generation Fitness, Generation Time (ms), Solution Found, Average Choosiness
0, 500, 23.707700, 91, 0, 29.511944
1, 20, 22.686334, 20, 0, 24.771867
2, 18, 23.541287, 15, 0, 15.711130
3, 16, 23.684404, 15, 0, 15.280941
4, 14, 23.244443, 19, 0, 17.642321
5, 12, 24.307291, 14, 0, 18.361443
6, 8, 24.632695, 11, 0, 15.331201
7, 8, 24.073292, 14, 0, 15.035728
8, 10, 24.165988, 12, 0, 13.339777
9, 10, 24.185598, 17, 0, 16.833753
10, 8, 24.367716, 15, 0, 15.782775
11, 10, 24.303589, 20, 0, 14.061625
12, 10, 24.554204, 20, 0, 12.556370
13, 10, 24.387991, 17, 0, 16.884507
14, 8, 25.415284, 20, 0, 17.950767
15, 12, 24.750167, 23, 0, 15.318316
16, 12, 24.307611, 22, 0, 15.599762
17, 12, 24.159261, 27, 0, 15.460734
18, 12, 24.119721, 25, 0, 18.682133
19, 14, 24.123404, 25, 0, 15.428667
20, 14, 24.454979, 26, 0, 14.358099
21, 14, 24.169275, 25, 0, 10.979017
22, 14, 24.756185, 23, 0, 13.644420
23, 14, 23.697982, 21, 0, 14.518738
24, 12, 24.591256, 17, 0, 14.743829
25, 12, 24.214465, 19, 0, 14.213033
26, 12, 24.261088, 21, 0, 13.308030
27, 10, 24.934112, 19, 0, 13.254559
28, 10, 25.279799, 17, 0, 13.819049
29, 8, 25.386576, 15, 0, 16.989165
30, 8, 25.180594, 13, 0, 13.574606
31, 8, 25.059645, 17, 0, 16.303461
32, 10, 25.692146, 21, 0, 12.388156
33, 10, 25.466862, 19, 0, 15.707288
34, 12, 25.435304, 22, 0, 14.227266
35, 12, 25.378854, 19, 0, 13.501278
36, 12, 24.375900, 16, 0, 11.611278
37, 10, 25.198168, 16, 0, 11.988335
38, 8, 25.358905, 12, 0, 13.079660
39, 8, 25.074739, 14, 0, 11.354365
40, 10, 24.867743, 16, 0, 11.886176
41, 8, 25.114772, 14, 0, 15.275160
42, 8, 24.979860, 14, 0, 17.166566
43, 8, 24.963224, 11, 0, 12.140617
44, 8, 25.494378, 14, 0, 11.630283
45, 8, 25.648695, 13, 0, 15.543478
46, 8, 24.003920, 13, 0, 15.626314
47, 10, 24.470779, 13, 0, 13.399284
48, 10, 24.575502, 13, 0, 10.398532
49, 10, 24.813002, 8, 0, 13.343459
50, 10, 24.826491, 8, 0, 11.550331
51, 6, 25.815905, 7, 0, 19.677705
52, 6, 23.528055, 6, 0, 15.254442
53, 6, 24.661332, 8, 0, 12.867568
54, 8, 24.896008, 6, 0, 11.203267
55, 10, 25.033715, 10, 0, 11.757950
56, 12, 24.117523, 8, 0, 11.647138
57, 12, 24.166304, 9, 0, 13.220711
58, 10, 25.179121, 7, 0, 12.333440
59, 10, 24.512153, 9, 0, 13.173415
60, 8, 26.381064, 6, 0, 11.827998
61, 6, 26.068467, 9, 0, 14.572265
62, 8, 24.513086, 8, 0, 14.867082
63, 10, 24.485036, 13, 0, 10.562564
64, 10, 24.264827, 11, 0, 10.142116
65, 12, 24.583276, 9, 0, 12.196247
66, 12, 23.107001, 12, 0, 14.068028
67, 14, 22.936033, 14, 0, 13.675377
68, 16, 23.161115, 15, 0, 14.507533
69, 20, 24.750514, 10, 0, 13.738345
70, 14, 24.990076, 9, 0, 14.278486
71, 10, 24.464498, 5, 0, 11.085027
72, 6, 24.290669, 4, 0, 10.294380
73, 6, 25.724917, 7, 0, 13.480722
74, 8, 25.103424, 8, 0, 14.456793
75, 10, 23.920895, 9, 0, 15.782246
76, 10, 23.027806, 4, 0, 12.810137
77, 6, 24.074331, 5, 0, 17.647885
78, 12, 23.278756, 7, 0, 16.027251
79, 8, 23.443499, 7, 0, 14.031360
80, 8, 23.509410, 7, 0, 15.699854
81, 8, 24.438431, 6, 0, 15.987393
82, 6, 23.009548, 6, 0, 11.722245
83, 6, 23.404929, 5, 0, 11.158718
84, 4, 23.089516, 5, 0, 16.786933
85, 6, 23.341383, 6, 0, 13.500691
86, 6, 23.940484, 8, 0, 16.416491
87, 10, 24.355682, 8, 0, 12.697245
88, 10, 23.882655, 4, 0, 12.470296
89, 10, 23.791536, 7, 0, 14.393758
90, 10, 24.999319, 10, 0, 15.790201
91, 10, 24.615484, 9, 0, 14.176131
92, 8, 24.589772, 9, 0, 20.138991
93, 8, 24.552613, 5, 0, 12.990582
94, 6, 25.533800, 5, 0, 9.188744
95, 8, 25.077726, 5, 0, 14.851646
96, 6, 24.831675, 8, 0, 12.557339
97, 10, 24.268334, 10, 0, 10.016029
98, 10, 24.608234, 8, 0, 12.642738
99, 8, 24.714311, 12, 0, 12.042340
100, 12, 25.070857, 10, 0, 14.359366
101, 12, 25.091312, 9, 0, 17.559841
102, 8, 25.794906, 8, 0, 16.911621
103, 8, 24.405104, 9, 0, 18.686089
104, 10, 24.440037, 14, 0, 13.955664
105, 12, 25.367886, 13, 0, 12.584273
106, 12, 24.630250, 9, 0, 13.101938
107, 12, 25.025418, 9, 0, 14.816629
108, 8, 24.951033, 7, 0, 10.759509
109, 6, 24.695940, 8, 0, 8.455903
110, 6, 24.829581, 6, 0, 17.844326
111, 8, 25.560987, 6, 0, 17.091836
112, 8, 25.259070, 11, 0, 16.386977
113, 8, 25.519571, 8, 0, 20.058935
114, 8, 25.297048, 9, 0, 16.472537
