Generation, Population Size, Average Generation Fitness, Generation Time (ms), Solution Found, Average Choosiness
0, 500, 23.969717, 158, 0, 28.161925
1, 132, 21.420656, 111, 0, 26.833117
2, 142, 21.766462, 124, 0, 27.381104
3, 156, 21.302467, 128, 0, 26.700029
4, 168, 21.350465, 136, 0, 27.095173
5, 186, 21.741139, 148, 0, 27.719291
6, 192, 21.769659, 151, 0, 28.831150
7, 202, 21.570358, 158, 0, 28.736068
8, 208, 21.720998, 182, 0, 28.056530
9, 228, 21.103972, 187, 0, 28.954418
10, 244, 21.248221, 204, 0, 28.971837
11, 256, 21.233380, 228, 0, 28.936586
12, 278, 20.830371, 221, 0, 28.180086
13, 276, 20.963673, 233, 0, 28.342560
14, 284, 21.036801, 234, 0, 29.325093
15, 288, 21.320064, 242, 0, 28.882357
16, 294, 21.237913, 268, 0, 28.393804
17, 324, 21.211963, 290, 0, 28.351771
18, 334, 20.529219, 311, 0, 27.871055
19, 352, 20.588396, 312, 0, 27.841090
20, 366, 20.813855, 311, 0, 27.530715
21, 366, 20.856344, 309, 0, 27.855171
22, 378, 20.612734, 316, 0, 27.944722
23, 384, 21.066429, 321, 0, 28.029854
24, 384, 20.886504, 328, 0, 28.981570
25, 386, 20.672824, 334, 0, 29.213321
26, 402, 20.888533, 338, 0, 28.437077
27, 410, 20.553969, 358, 0, 27.762819
28, 434, 20.371953, 345, 0, 28.157711
29, 434, 20.500927, 350, 0, 28.697695
30, 450, 20.556793, 381, 0, 29.097427
31, 470, 20.202048, 393, 0, 28.793314
32, 468, 20.324947, 401, 0, 28.782327
33, 476, 20.255876, 411, 0, 28.365979
34, 504, 20.126297, 425, 0, 28.856808
35, 514, 20.004658, 414, 0, 28.402909
36, 514, 20.099721, 397, 0, 28.857448
37, 506, 20.134128, 407, 0, 27.300001
38, 508, 20.156453, 405, 0, 27.673465
39, 514, 19.977363, 393, 0, 27.968425
40, 504, 19.996122, 376, 0, 28.873273
41, 492, 19.993396, 380, 0, 28.487611
42, 484, 19.930959, 394, 0, 28.045545
43, 490, 20.089880, 404, 0, 27.143352
44, 504, 19.775766, 398, 0, 27.615092
45, 516, 20.004282, 453, 0, 27.764246
46, 556, 19.252500, 469, 0, 28.715448
47, 564, 19.701979, 460, 0, 27.771335
48, 552, 19.392577, 448, 0, 27.599314
49, 538, 19.523887, 484, 0, 28.523057
50, 556, 19.132398, 487, 0, 28.802790
51, 578, 19.393672, 472, 0, 28.469639
52, 580, 18.988807, 480, 0, 27.808691
53, 586, 19.448728, 498, 0, 29.070406
54, 600, 19.141032, 510, 0, 28.788646
55, 602, 18.806226, 491, 0, 28.443674
56, 618, 19.214565, 521, 0, 28.935803
57, 622, 18.800230, 564, 0, 28.176270
58, 630, 19.743182, 553, 0, 27.522531
59, 632, 19.255724, 556, 0, 27.622092
60, 648, 19.452517, 535, 0, 27.587839
61, 658, 19.171678, 539, 0, 27.972464
62, 650, 19.105596, 546, 0, 28.997381
63, 654, 19.696296, 503, 0, 29.190616
64, 652, 19.518725, 499, 0, 27.943735
65, 644, 19.611515, 522, 0, 28.375317
66, 656, 19.363519, 541, 0, 28.778534
67, 672, 19.583834, 541, 0, 28.730558
68, 668, 19.259177, 545, 0, 28.507189
69, 670, 19.450624, 521, 0, 29.252963
70, 654, 19.702164, 541, 0, 28.789497
71, 674, 19.640406, 538, 0, 28.507115
72, 686, 19.194408, 531, 0, 28.110502
73, 676, 19.411202, 525, 0, 28.387098
74, 678, 19.542945, 512, 0, 28.221278
75, 662, 19.544424, 492, 0, 28.143923
76, 658, 19.583419, 535, 0, 28.078783
77, 678, 19.516357, 564, 0, 27.946995
78, 710, 19.313121, 551, 0, 28.710417
79, 706, 19.199857, 526, 0, 28.682545
80, 688, 19.193105, 523, 0, 28.047651
81, 678, 19.038708, 524, 0, 27.945034
82, 684, 19.378615, 537, 0, 28.268591
83, 708, 19.559957, 566, 0, 28.132687
84, 710, 19.663193, 555, 0, 28.690458
85, 714, 19.415927, 570, 0, 28.451780
86, 738, 19.088708, 594, 0, 28.507077
87, 738, 19.607569, 579, 0, 28.434685
88, 738, 19.509450, 576, 0, 28.780729
89, 738, 19.398125, 576, 0, 28.635989
90, 736, 19.222579, 573, 0, 28.467932
91, 740, 19.475663, 575, 0, 28.292517
92, 760, 19.591005, 579, 0, 28.052245
93, 762, 19.419929, 604, 0, 28.443816
94, 750, 19.407204, 589, 0, 28.628705
95, 754, 19.670546, 578, 0, 28.184897
96, 756, 19.630105, 585, 0, 28.370616
97, 754, 19.086967, 582, 0, 28.670926
98, 752, 19.292352, 591, 0, 28.573841
99, 754, 19.442468, 577, 0, 28.230016
100, 766, 19.478339, 597, 0, 28.395338
101, 766, 19.137909, 587, 0, 28.528248
102, 772, 19.482029, 580, 0, 28.060458
103, 752, 19.413757, 566, 0, 27.944973
104, 740, 19.603397, 561, 0, 28.461450
105, 726, 19.425308, 589, 0, 28.452782
